title,episodes,mark,score,is_finish,link,series_follow,follows,coins,likes,danmus,views,season_id,media_id,tags,comments,pub_date,intro
工作细胞BLACK,更新至第10话,会员抢先,9.8分,0,https://www.bilibili.com/bangumi/play/ss36177,2632808,2632808,254260,899582,465325,48141399,36177,28231819,"['漫画改', '战斗', '声控']",25154,2021/1/10,每天拼命在体内搬运氧气的新人红血球。他的职场劳动环境，却是彻底的黑暗（BLACK）——！！饮酒、吸烟、压力、睡眠不足……宛如不健康的黑心公司一般的世界里，这些经历着过量劳动的细胞们又会如何思考呢？这是关于你的身体的故事——
Ｄｒ．ＳＴＯＮＥ　石纪元  (第二季),更新至第7话,会员抢先,9.8分,0,https://www.bilibili.com/bangumi/play/ss36175,3701038,3536734,201550,553767,193869,31897327,36175,28231817,"['漫画改', '热血', '科幻', '冒险']",10683,2021/1/14,全人类因谜般的现象而在一瞬间石化，之后过了数千年——拥有超越人类的头脑，天生的科学少年·千空苏醒了。面对文明毁灭的石之世界（STONE WORLD），千空决定依靠科学的力量取回原本的世界。他召集新的伙伴，创立了『科学王国』。火、铁、电气、玻璃、手机……千空等人开始跨越从石器时代到现代文明的200万年科学史。但号称灵长类最强的高中生·狮子王司所统率的『武力帝国』却阻挡在他们面前。以净化人类为目标的司，企图利用强大的武力来阻止科学的发展——STONE WARS，就此开战！
动物狂想曲 / BEASTARS 第二季,更新至第8话,独家,9.8分,0,https://www.bilibili.com/bangumi/play/ss36131,3725244,3500209,222630,583293,240687,23318821,36131,28231773,"['漫画改', '校园', '恋爱', '架空']",13549,2021/1/7,「我要变得更强。因为我不想输给这个社会和本能。」雷格西接受了自己食肉动物的身份，并朝着与春的恋情迈进了一步。然而，雷格西本以为自己回到了平静的校园生活，却不知新的危机正在逼近。那就是悬而未决的「食杀事件」的犯人的身影…！而且在黑市，本应被打倒了的狮子组的残党，组成了「新狮子组」开始重新积蓄力量…面对新的强大试炼，雷格西能否保护好「真正重要的东西」呢？食欲、肉欲、渴望被认可。被各种欲望玩弄于股掌之间，年轻动物们的青春还远未结束…！
与汪汪喵喵同居的开心日常,更新至第20话,,9.8分,0,https://www.bilibili.com/bangumi/play/ss34841,109862,109862,15578,106870,2405,3384446,34841,28230361,"['日常', '萌系', '治愈', '漫画改']",2383,2020/10/31,一只精神满满、可爱到爆的狗狗。一只凶神恶煞却让人讨厌不起来的猫猫。铲屎官与它们的充满欢笑与感动的每一天。你是犬派？还是猫派？由超级可爱的猫猫狗狗还有铲屎官带来的猫狗双全的动画即将开始。
One Room 第三季,全12话,独家,9.8分,1,https://www.bilibili.com/bangumi/play/ss34715,2065249,1832577,133743,342254,92579,12584946,34715,28230234,"['日常', '恋爱', '治愈', '泡面']",9190,2020/10/6,《One Room》的舞台，发生在“主角（One）的居室（Room）”当中。以第一视角和性格各异的女孩子们相处的故事！
来自深渊 深沉灵魂的黎明,全1话,独家,9.8分,1,https://www.bilibili.com/bangumi/play/ss34543,769705,641867,45456,78233,49771,4263476,34543,28230042,"['漫画改', '奇幻', '冒险', '架空']",13132,2020/1/17,在每一个角落都被探索完毕的世界中，唯一残留的秘境——大洞穴“阿比斯”。不知道延续到何方，深不见底的巨大纵向洞穴，栖息著奇妙奇怪的生物们，沉眠著现在的人类无法製造的贵重遗物。“阿比斯”那充满了不可思议的姿态吸引了人们，并驱使人们展开冒险。如此，多次挑战大洞穴的冒险者们，陆续得到了“探窟家”的名号。住在建造于阿比斯边缘的城镇“奥斯”的孤儿莉可，梦想著有朝一日成为母亲那样伟大的探窟家，并解开阿比斯的谜团。某天，以母亲莱萨的白笛被发现为契机，莉可决定潜入阿比斯深处。被莉可捡到的丧失记忆的机器人雷格，也为了寻...
体操武士,全11话,独家,9.8分,1,https://www.bilibili.com/bangumi/play/ss34435,312689,312689,27034,85805,28166,3321239,34435,28229904,"['运动', '搞笑', '治愈', '励志']",5952,2020/10/11,时间是2002年。那个曾经强盛的日本男子体操界。将人生倾注在体操上的前日本代表荒垣城太郎，变得不再能随心所欲地表演了。即使如此他仍然每天不断练习，但仍然在某天被教练天草建议“退役”感到烦恼的城太郎。支持着他的女儿玲。但是，由于某个“邂逅”，荒垣家的命运发生了很大的变化。
龙与魔女/BURN THE WITCH,全3话,独家,9.8分,1,https://www.bilibili.com/bangumi/play/ss34432,854844,854844,48988,82299,40094,5436689,34432,28229901,"['漫画改', '魔法', '架空']",14397,2020/10/2,这个世界，有表（Front）就有里（Reverse）。自古以来发生在伦敦全部死因的72%，都与人们看不见的、被称作龙的“异形存在”有关。但，也存在着在不为人知的地方与龙面对面的人们。能够看见龙的存在的人，只有居住在位于表面伦敦（Front London）“背侧”的里伦敦（Reverse London）的人们。在他们当中，被选中的人们成为Witch（魔女）／Wizard（魔法使），并具备与龙直接接触的资格。主人公是自然龙保护管理机关「Wing Bind」（通称WB）的保护官，新桥诺艾尔和妮妮·斯庞柯尔这对魔女组合。她们的使命，是代替无法接触龙的人们，对栖息于伦敦的...
咒术回战,更新至第20话,会员抢先,9.8分,0,https://www.bilibili.com/bangumi/play/ss34430,8143608,8143624,2479695,5844215,3095590,402501101,34430,28229899,"['漫画改', '战斗', '热血']",144436,2020/10/3,少年战斗着——「为寻求正确的死亡」辛酸·后悔·耻辱人类产生的负面情感，化为诅咒，潜入日常生活诅咒是蔓延于世界的祸源，最糟糕的情况下，会让人类踏入死亡并且，诅咒只能以诅咒祓除拥有惊人身体能力的少年·虎杖悠仁原本过着普通的高中生活有一天，为了拯救被“诅咒”袭击的同伴，他吃下了特级咒物“两面宿傩之指”，让诅咒寄宿于自己的灵魂之中与诅咒“两面宿傩”共有肉体的虎杖，在最强咒术师五条悟的指引下，进入对诅咒专门机关「东京都立咒术高等专门学校」……为了祓除诅咒而成为诅咒的少年，无法回头的壮阔故事开始了——
Love Live！虹咲学园学园偶像同好会,全13话,会员专享,9.8分,1,https://www.bilibili.com/bangumi/play/ss34418,306819,306819,76676,153855,123135,5204901,34418,28229887,"['校园', '偶像', '音乐']",8321,2020/10/3,位于东京台场，拥有自由校风和多项专科的人气高中「虹咲学园」。对学园偶像的魅力感到心动的普通科2年级高咲侑，和儿时玩伴上原步梦一起敲响了「学园偶像同好会」的门。有时作为对手，有时作为同伴，胸怀各自的心意，每天展开活动的成员们。「如果能够为追逐梦想的人加油的话……。」9名与1名少女所编织的，第一次的「大家实现梦想的故事（School Idol Project）」。传达到吧！我们的心动——。现在，再一次追逐梦想吧！
路人女主的养成方法 Fine,全1话,独家,9.8分,1,https://www.bilibili.com/bangumi/play/ss34394,4364632,4028499,276879,307600,293622,9551695,34394,28229860,"['小说改', '恋爱', '社团']",43360,2020/9/23,原作为丸户史明的轻小说《路人女主的养成方法》，本动画为该作TV动画的终章剧场版动画。高中生安艺伦也在樱花飞舞的坡道上与少女·加藤惠命运般地邂逅，并想着要制作以她为第一女主角的同人游戏。他邀请美术部所属、以同人插画师的身份活动的泽村·斯宾塞·英梨梨，以及学年第一的优等生、正在以轻小说作家身份活跃的霞之丘诗羽，共同成立了blessing software。并最终发表了第一部作品——之后，英梨梨和诗羽为了开发游戏大作《寰域编年纪》投靠了人气创作者红坂朱音。blessing software的代表伦也继续社团活动，和副代表惠一起开始开发新作。他起...
斩服少女 OAD,全1话,,9.8分,1,https://www.bilibili.com/bangumi/play/ss34241,1329569,32219,24186,6789,42722,1831576,34241,28229688,"['原创', '热血', '奇幻']",808,2014/9/3,『斩服少女』BD/DVD第9卷收录的一集未放送的特别篇
銀魂（僅限港澳台地區）,更新至第221话,,9.8分,0,https://www.bilibili.com/bangumi/play/ss33577,92682,92682,4921,6282,10356,983271,33577,28229002,"['漫画改', '热血', '战斗', '搞笑']",1578,2006/4/4,"江户时代末期（本作的20年前）, 被称为“天人（あまんと）”的谜之异星人来袭。于是地球人与天人之间的战争瞬即爆发，为数众多的武士和攘夷派志士都参与与天人的战斗，幕府见识到天人强大的实力后，最终向天人低头，放弃武士不管，擅自与天人签订不平等条约，准许他们入国。其后更颁布了“废刀令”，夺走了武士的刀，使他们无力反抗。自此，天人横行霸道，幕府为天人所影响，甚至被控制，成为了“傀儡政权”。在这样的时代，有一个武士与同伴愉快地过著异想天开的生活。"
名侦探柯南（中配）,更新至第1055话,会员专享,9.8分,0,https://www.bilibili.com/bangumi/play/ss33415,3497434,570903,113920,179599,2361694,136578599,33415,28228813,"['漫画改', '智斗', '推理']",16841,1996/1/8,主角工藤新一原本是一位颇具名声的高中生侦探，在目击黑暗组织的地下交易后，正准备追踪时却被突袭击昏，并被灌下代号为“APTX4869”的不明药物。后来虽然幸免于死，但身体就此缩小为小学时期的模样。之后他化名为江户川柯南，在邻居阿笠博士的建议下，寄住在女友毛利兰的父亲—侦探毛利小五郎家中，继续秘密从事追查黑暗组织的工作，并私下探寻获得解药的管道，希望能够恢复原来新一的样貌。与此同时，柯南凭着自己的推理天份，配合阿笠博士为他发明的道具，帮助毛利小五郎成为出名的大侦探。故事内容当中穿插许多爱情、友情、犯罪、背叛、复仇等情节。
怪盗基德1412,全24话,,9.8分,1,https://www.bilibili.com/bangumi/play/ss33384,648310,359341,45003,54485,181076,13242340,33384,28228781,"['漫画改', '智斗']",5130,2014/10/4,喜欢魔术的高中生黑羽快斗。父亲是天才魔术师，但也有世界大盗怪盗基德这一不为人知的一面。然而，他的父亲因魔术中的意外事故而去世了。自那8年后，快斗意外得知了父亲背后的一面，怀疑他非因事故而死，而是被什么人所杀害的。为了解除这个疑惑，快斗身着礼帽和白色斗篷，继承了父亲的轨迹，成为了怪盗基德。
怪盗基德,全12话,,9.8分,1,https://www.bilibili.com/bangumi/play/ss33383,648310,439718,29411,33390,107632,7358307,33383,28228780,"['漫画改', '智斗']",3783,2010/4/17,拥有“平成鲁邦”之称的怪盗基德，无论防备多么严密的钻石珠宝对他来说都易如反掌。他一直是中森银三等警官的梦魇，而关于他的身份却始终是个谜。某高中二年级学生黑羽快斗，是一个出身于魔术世家的俊朗男孩，他与青梅竹马的女孩中森青子终日打情骂俏，乐在其中，也由此惹出了诸多的麻烦。偶然机会，他在父亲黑羽盗一的画像后面发现一间密室，在这里不仅发现了各种精密的设备，也发现8年前因事故去世的父亲竟和基德有着千丝万缕的关系。数日后，消失多年的怪盗基德发出预告，将要盗取东京市美术馆的宝石月之瞳。警察与盗贼新的战争就此展开……
名侦探柯南,更新至第1056话,会员专享,9.8分,0,https://www.bilibili.com/bangumi/play/ss33378,3497434,2802828,411064,663000,5165274,226705322,33378,28228775,"['漫画改', '推理', '智斗']",63643,1996/1/8,主角工藤新一原本是一位颇具名声的高中生侦探，在目击黑暗组织的地下交易后，正准备追踪时却被突袭击昏，并被灌下代号为“APTX4869”的不明药物。后来虽然幸免于死，但身体就此缩小为小学时期的模样。之后他化名为江户川柯南，在邻居阿笠博士的建议下，寄住在女友毛利兰的父亲—侦探毛利小五郎家中，继续秘密从事追查黑暗组织的工作，并私下探寻获得解药的管道，希望能够恢复原来新一的样貌。与此同时，柯南凭着自己的推理天份，配合阿笠博士为他发明的道具，帮助毛利小五郎成为出名的大侦探。故事内容当中穿插许多爱情、友情、犯罪、背叛、复仇等情节。
