title,season_id,pub_real_date
Fate/stay night [Unlimited Blade Works] 特典,2843,1444147200
春原莊的管理員小姐（僅限港澳台地區）,28321,1530720000
命运-冠位指定 绝对魔兽战线 巴比伦尼亚,28320,1570291200
你遭難了嗎？（僅限港澳台地區）,28012,1561996800
家有穆珂,2794,1443801600
K MISSING KINGS,2793,1405094400
樱子小姐的脚下埋着秘密,2742,1444147200
野良神,2731,1388851200
机动战士高达 铁血的奥尔芬斯 第一季,2723,1443888000
骇客娃娃,2721,1443715200
黑塔利亚 World Series 第3期,2711,1269532800
滿腦都是○○的我沒辦法談戀愛（僅限台灣地區）,26953,1554480000
RobiHachi,26917,1554652800
穿越时空的少女,2687,1152892800
植木的法则,2659,1112544000
无头骑士异闻录×2 转,2595,1435939200
宇宙战舰提拉米斯II,25806,1538409600
逆转裁判 第二季,25740,1538755200
魔法少女☆伊莉雅 2WEI!,2574,1404835200
Charlotte,2572,1435939200
弦音 -风舞高中弓道部-,25696,1540137600
幸腹涂鸦,2569,1420646400
彩虹小马 魔法公主特别篇,25653,1502121600
ANIMAYELL!,25624,1538928000
哆啦A梦 大雄与日本诞生,2557,605548800
哆啦A梦 大雄与龙骑士,2555,542649600
哆啦A梦 大雄的恐龙,2549,321897600
命运之夜  06版,25210,1136476800
剧场版 Free!-Timeless Medley,25101,1492790400
邪神与厨二病少女,24630,1531065600
Angels of Death,24625,1530806400
橙路,2418,544636800
超能力魔美,2412,544723200
索尼克音爆,24112,1447430400
琴之森,23851,1523203200
棒球大联盟 2,23821,1523030400
魔法使的新娘 等待繁星之人（僅限台灣地區）,23356,1473436800
魔法骑士,2325,782323200
新机动战记高达W TV版,2317,797270400
近所物语,2315,810662400
十二生肖守护神,2311,797184000
OVERLORD Ⅱ SP,23043,1515513600
大运动会,2285,875808000
四驱兄弟WGP（中文）,2272,852480000
魔卡少女樱 香港之旅,2270,935164800
未来卡 搭档对战,222,1388764800
打工小哥,21749,1515081600
银河冒险战记 the second stage,2162,1002211200
如果有○○就好了。,21478,1507478400
剧场版 笑傲昙天(外传) 「前篇」,21326,1512144000
热带雨林的爆笑生活,2091,986227200
灰羽联盟,2074,1034092800
盗贼王Jing,2071,1021392000
火球 幽默之章,20603,1507219200
全金属狂潮,2015,1010419200
最终流放,2014,1049644800
瓶诘妖精,2008,1065196800
铳墓,1994,1065369600
宇宙星路,1985,1049212800
拜托了！双子星,1971,1058198400
十兵卫 心形眼罩的秘密,1946,923241600
遥远时空中 舞一夜,1884,1155916800
枪心剑刃,1862,1120406400
神是中学生,1858,1119974400
机兽起源,1837,1113062400
变形金刚 银河之力,1830,1105200000
太空堡垒 第一季,1805,478713600
纸箱战机 第一部,1695,1298995200
BLACK★ROCK SHOOTER OVA,1666,1279900800
网球优等生 第二期,1652,1428163200
EVA 新世纪福音战士剧场版：死与新生,1637,858355200
灼眼的夏娜 OVA 恋爱与温泉的校外学习！,1607,1165507200
灼眼的夏娜III -Final-,1603,1317916800
来自新世界,1598,1348761600
Fate/stay night [Unlimited Blade Works] 第二季,1587,1428076800
Fate/stay night [Unlimited Blade Works] 第一季,1586,1412352000
攻壳机动队 S.A.C. SSS 3D,1566,1301068800
食戟之灵,1559,1427990400
无头骑士异闻录×2 承,1505,1420819200
翼年代记 第二季,1464,1146240000
我的女神 小不隆咚便利多多,1450,891792000
贫穷姐妹物语,1434,1151510400
后天的方向,1414,1159977600
魔界战记 迪斯凯亚,1390,1144080000
我们的存在,1383,1152028800
物怪,1349,1191254400
魔人侦探食脑奈罗,1331,1191254400
彩云国物语 第二季,1300,1175875200
奔向地球,1272,1175875200
Stories of Last Letter,1262,1199462400
GA 艺术科美术设计班,1153,1246809600
胡子小鸡,1122,1238688000
迷你偶像,106,1356969600
超级机器人大战OG -DIVINE WARS- 第一季,1001,1286208000
海月姬,995,1286985600
传说中勇者的传说,984,1277913600
大神与七位伙伴,981,1277913600
真的有呀！灵媒先生,938,1302537600
滑头鬼之孙,899,1278259200
UN-GO episode: 0 因果论,871,1321632000
便·当,864,1318003200
翡翠森林狼与羊秘密的朋友,796,1333555200
战国Collection,795,1333555200
夏色奇迹,787,1333555200
薄樱鬼 雪华录,764,1312473600
夏雪密会,760,1612108800
K,685,1349280000
初音岛,656,1057334400
宣告黎明的露之歌,6514,1495123200
学园偶像 阳光!! 第二季,6433,1507305600
偶像大师 SideM,6431,1507305600
食戟之灵 餐之皿,6419,1506960000
闪电十一人 GO,612,1304524800
成年女性的动画时间 第二季,604,1294416000
机动战士高达 雷霆宙域战线 第二季,6007,1490284800
王室教师海涅,5990,1491321600
莉露莉露妖精莉露～魔法之镜～,5958,1491494400
不要输！！恶之军团！,5956,1491321600
精灵宝可梦 剧场版1：超梦的逆袭,5758,900691200
精灵宝可梦 剧场版2：幻之宝可梦 洛奇亚爆诞,5757,932140800
不愉快的怪物庵,5678,1546617600
约会大作战 万由里裁决,5630,1440172800
重装甲少女组,5616,773596800
OVERLORD OAD,5584,1475164800
天使之卵,5582,504028800
忍者少女千鸟,5549,1475510400
学园帅哥,5543,1475424000
斯特拉的魔法,5540,1475424000
WWW.迷糊餐厅,5507,1475337600
喵阿楞,5504,1474905600
高校星歌剧 OVA,5469,1469548800
托尔与洛基：血亲,5448,1293811200
神秘岛,5418,999273600
我的长腿叔叔,5397,631382400
心跳回忆,5358,929548800
大都会,5311,990806400
大~集合！小魔女DoReMi 青蛙石的秘密,5300,995040000
猫神八百万 SP,5269,1310140800
公主候补生佑希,5228,1033315200
弱酸性百万亚瑟王,5206,1447948800
名侦探柯南 银翼的魔术师,5142,1590076800
蒸汽男孩,5137,1089993600
名侦探柯南 水平线上的阴谋,5085,1590076800
食戟之灵 贰之皿,5017,1467388800
强殖装甲凯普,5007,1123257600
灼眼的夏娜炭,4949,1138118400
爆丸 粤语版,4790,1175702400
罗密欧与朱丽叶,4779,1175616000
神奇宝贝不可思议的迷宫 时之探险队・暗之探险队,4773,1189267200
名侦探柯南 漆黑的追踪者,4724,1590076800
.hack//世界的彼方,4620,1327075200
流★星LENS,4603,1332000000
Blossom,4584,1332518400
魔神凯撒SKL,4542,1296144000
拜托了 爱因兹贝伦咨询室,4471,1347984000
翠星之加尔刚蒂亚,445,1365264000
伏 铁炮娘的捕物帐,4303,1350662400
德凯奥特曼（中配）,42187,1657296000
「鬼灭之刃」交响音乐会～鬼灭之奏～,41601,1650988800
奥特银河格斗 新生代英雄,41038,1643558400
小怪兽成长日记 蹒跚学步 第二季,41034,1643558400
奥特银河格斗 巨大阴谋,41028,1643558400
潜行吧！奈亚子 Remember My Love,408,1291910400
干物妹！小埋 粤配版,40753,1642348800
笑对阴天,4060,1412265600
指名！,40264,1641571200
无口的森田小姐 OAD,4002,1327593600
魔神英雄传 永恒传说,4001,725817600
银河英雄传说 新战争的序曲,3993,756144000
新猫和老鼠 第二季,39873,1636300800
舞-乙HiME,3972,1128528000
本田小狼与我,39575,1661961600
鲁邦三世：通往恶魔岛,3949,996768000
男孩遇见女孩,39483,1635523200
鲁邦三世：1美元的战争,3948,964713600
新飞天小女警 第三季,39473,1643299200
鲁邦三世 第六季,39468,1634400000
烧窑的话也要马克杯 第二季,39453,1635523200
鲁邦三世：俄罗斯之恋,3934,711907200
鲁邦三世：DEAD OR ALIVE,3932,829929600
哆啦A梦 新大雄的大魔境~扁扁与5人之探险队,3901,1394208000
工作细胞 第二季（中配版）,38994,1624636800
哆啦A梦 大雄与奇迹之岛～动物历险记～,3893,1330704000
哆啦A梦 大雄的人鱼大海战,3883,1267804800
哆啦A梦 大雄与机器人王国,3866,1015603200
哆啦A梦 大雄和长翅膀的勇士们,3865,984153600
玉响～more aggressive～ OVA,3849,1402070400
MARS RED（僅限港澳台地區）,38455,1617638400
SHADOWS HOUSE-影宅-（僅限港澳台地區）,38443,1618070400
强袭魔女:胜利之箭行动,3844,1418313600
戴拿奥特曼（中配）,38401,1617120000
头文字D Legend1 -觉醒-,3838,1408723200
薄樱鬼 第一章 京都乱舞,3833,1377273600
龙先生，想要买个家,38237,1618070400
机器人少女Z+,3802,1432051200
零之使魔～三美姬的轮舞～OVA,3790,1230134400
小猪佩奇 第一季 英文版,37595,1609344000
校园迷糊大王 二学期,3750,1143907200
美少年侦探团,36364,1621094400
世界魔女出发！,36288,1610467200
文学少女 剧场版,3575,1272643200
莉露莉露妖精莉露～妖精之门～,3574,1454688000
翠星之加尔刚蒂亚～遥远的巡回航路～,3568,1416499200
超时空要塞 Flash Back OVA,3558,551199600
美妙天堂 第三季,3532,1459785600
影鳄 承,3499,1459440000
棺姬嘉依卡 OVA,3485,1425571200
"黑塔利亚 剧场版 银幕HETALIA Axis Powers Paint it, White",3480,1275667200
Concrete Revolutio 超人幻想 第二季,3465,1459699200
在下坂本，有何贵干？,3450,1460044800
黑子的篮球 第2期 OVA,3443,1403193600
光之战记－ZUERST－,34417,1602518400
无能力者娜娜,34416,1601049600
A3!满开剧团 秋组&冬组篇,34400,1602518400
OVERLORD SP,3428,1438617600
干物妹！小埋 OVA,3421,1445184000
魔王學院的不適任者～史上最強的魔王始祖，轉生就讀子孫們的學校～（僅限台灣地區）,33866,1593878400
Lapis Re:LiGHTs（僅限港澳台地區）,33864,1593792000
Re：從零開始的異世界生活 第二季（僅限港澳台地區）,33860,1594137600
宇崎学妹想要玩！,33800,1594310400
列比乌斯/Levius,33597,1590595200
青之文学,3341,1255104000
怪盗基德（中配）,33395,1588176000
昨日之歌,33006,1586016000
宝可梦 我们的故事,32935,1531411200
火球,3232,1207497600
大图书馆的牧羊人,323,1412697600
神不在的星期天,3145,1373040000
房东青春期！,3116,1452355200
无头骑士异闻录×2 结,3101,1452268800
英国恋物语艾玛 第二幕,2999,1176998400
英国恋物语艾玛,2998,1112371200
BLACK CAT,2980,1128528000
地缚少年花子君,29342,1578585600
A3!满开剧团,29307,1578931200
侦探歌剧 少女福尔摩斯 OVA,2921,1345824000
狼雨,2913,1041782400
四娘物语,2906,1204214400
入間同學入魔了（僅限台灣地區）,28682,1570204800
浦岛坂田船的日常,28629,1569945600
美妙射击部,28621,1570896000
高达创形者 再起,28593,1570636800
浪漫追星社,2849,1246896000
女神异闻录3 剧场版 #1 Spring of Birth,2845,1385136000
JOJO的奇妙冒險 不滅鑽石（僅限台灣地區）,28199,1459353600
竞女（僅限港澳台地區）,28061,1475683200
騷亂時節的少女們。（僅限台灣地區）,28022,1562342400
不可思议星球的双胞胎公主 Gyu,2796,1143820800
超剧场版 Keroro军曹3 Keroro 对 Keroro 天空大决战,27809,1204300800
超剧场版 Keroro军曹4 龙勇士的逆袭,27794,1236355200
超剧场版 Keroro军曹5 诞生！究极Keroro奇迹的时空岛！,27793,1267200000
落第骑士英雄谭,2743,1443801600
Concrete Revolutio 超人幻想 第一季,2741,1443888000
野良神 ARAGOTO,2732,1443715200
黑塔利亚 Axis Powers,2708,1232899200
一弦定音！（僅限港澳台地區）,26959,1554566400
叛逆性百万亚瑟王 第二季,26880,1554307200
萝球社！SS,2683,1372953600
萝球社！,2682,1309449600
ULTRAMAN 机动奥特曼,26765,1554134400
境界线上的地平线,2676,1317398400
星球流浪记,2662,1066233600
LOVE STAGE!!（僅限港澳台地區）,26468,1404835200
剑风传奇 新作（僅限台湾地區）,26163,1467302400
Akubi girl,26156,1143907200
乌瑟的穷困生活 梦幻篇,2615,1435852800
多罗罗,26146,1546704000
洲崎西 THE ANIMATION,2593,1436284800
噬神者,2591,1436630400
沒有黃段子的無聊世界（僅限港澳台地區）,2586,1435939200
关于我转生变成史莱姆这档事,25739,1538409600
狗狗向前冲,25535,1061136000
哆啦A梦 大雄的大魔境,2551,384796800
哆啦A梦 大雄的宇宙开拓史,2550,353347200
高达创战者 战斗部落（BATTLOGUE）,25420,1501776000
海螺小姐,2486,-7632000
铁甲飞天侠,2482,86976000
甜甜私房猫 第四季,24728,1523116800
打工小哥！之2！,24613,1530806400
OVERLORD Ⅲ,24596,1531152000
付丧神出租中,24586,1532275200
全金属狂潮 总集篇,24534,1511539200
剧场版 笑傲昙天(外传) 「中篇」,24287,1528473600
剧场版总集篇 OVERLORD 不死者之王,24255,1487952000
GO!GO!575,241,1389196800
鹿枫堂 （中配）,23976,1523376000
LOST SONG 失落的歌谣,23879,1522425600
冷然之天秤,23848,1522512000
敦君与女朋友,23838,1522944000
盖塔机器人,2352,134236800
横山光辉三国志,2347,687715200
青兰圆舞曲,2346,679417200
咕噜咕噜魔法阵,2326,781977600
H2 好逑双物语,2316,801936000
街头霸王2 V,2308,797443200
樱花大战 TV版,2290,955123200
百變小櫻Clear咭（僅限港澳地區）,22843,1515254400
烈火之炎,2283,869241600
魔术士奥芬,2268,907344000
傀儡师左近,2199,939312000
刻刻,21755,1515340800
学校怪谈,2171,972144000
最后的吸血鬼,2170,974476800
幻影死神,2150,947001600
最游记RELOAD,2145,1065024000
头文字D Fifth Stage,211,1352390400
圣石小子,2100,1002902400
X战记,2098,1002038400
Di Gi Charat,2085,943977600
迷糊天使,2075,1018108800
安倍桥魔法☆商店街,2043,1017849600
铁胆火车侠 第一季,2031,859910400
驭龙少年,2026,1025712000
天使怪盗,2012,1049299200
读或死 OVA,1968,990547200
舞-HIME,1922,1096473600
心动的日子,1864,1105200000
波子汽水,1846,1128873600
激战奥雷卡,1726,1396800000
BUDDY COMPLEX,1722,1388851200
攻壳机动队 S.A.C. Solid State Society,1705,1157040000
网球并不可笑嘛 第一季,17,1349539200
纸箱战机W,1696,1326816000
萌菌物语 Returns,1687,1341417600
你好七叶 第二季,1680,1365177600
你好七叶 第一季,1679,1349452800
黑魔女学园,1669,1333468800
罗德岛战记-英雄骑士传-,163,891360000
黑子的篮球 第3期,1626,1420819200
灼眼的夏娜 剧场版,1609,1177084800
灼眼的夏娜,1600,1128441600
搞笑漫画日和＋,1596,1262534400
搞笑漫画日和,1593,1107705600
摸索吧！部活剧 再来一个,1579,1389369600
摸索吧！部活剧,1578,1380902400
伪恋：,1574,1428595200
歌之☆王子殿下 真爱2000%,1562,1364918400
歌之☆王子殿下 真爱1000%,1561,1309536000
血型君2,1519,1420560000
路人女主的养成方法,1512,1420646400
大家集合！Falcom学园 第二季,1490,1420300800
不可思议星球的双胞胎公主,1476,1112371200
学园天堂,1466,1143820800
工作狂人,1412,1160582400
心跳回忆 ONLY LOVE,1410,1159718400
武装炼金,1408,1159891200
奇幻贵公子,1406,1159804800
死神的歌谣,1395,1141228800
仰望半月的夜空,1391,1136995200
僵尸借贷,1371,1183392000
逮捕令 OVA,1343,780336000
MYSELF;YOURSELF,1338,1191254400
SOLA,1302,1175788800
虎子,1223,1222790400
神薙,1185,1223049600
NEEDLESS,1147,1246464000
夏之岚,1135,1238860800
豹头王传说,1131,1238860800
白色相簿 上半篇章,1078,1230912000
超级机器人大战OG -DIVINE WARS- 第二季,1002,1285948800
神的记事本,897,1309536000
零之使魔F,821,1325865600
零之使魔,818,1151769600
希望宅邸3D 第一季,775,1333382400
薄樱鬼 碧血录,762,1285948800
薄樱鬼,761,1270224000
超速变形GYRO ZETTER,744,1349107200
如果能写小说就好了,6440,1507392000
偶像大师灰姑娘剧场 第二季,6424,1506960000
BanG Dream! OVA,6398,1503158400
地狱少女 宵伽,6341,1500048000
网球并不可笑嘛 第九季,6337,1499788800
人马少女的烦恼,6326,1499529600
笨女孩,6311,1499097600
新机动战记高达W 无尽的华尔兹,6058,854121600
海獭波乐 2nd,6041,1459526400
埃罗芒阿老师,5997,1491667200
爱丽丝与藏六,5995,1491062400
武装少女,5985,1491321600
偶像大师灰姑娘剧场,5966,1491235200
忍者少女千鸟～伊势・金崎篇～,5965,1491494400
爆音少女!! OAD,5921,1458230400
重力异想世界2 序章,5833,1482595200
Rewrite 2nd Season,5806,1484323200
阿松 SP 赛马轶事,5763,1481558400
精灵宝可梦 XY,5762,1381939200
精灵宝可梦 剧场版4：雪拉比穿梭时空的相遇,5756,994435200
精灵宝可梦 剧场版6：七夜的许愿星基拉祈,5754,1058544000
网球并不可笑嘛 第八季,5561,1475596800
灼热乒乓妹,5539,1475510400
战国鸟兽戏画 ~甲~,5527,1475942400
SHOW BY ROCK!! 第二季,5520,1475424000
钢铁交响乐,5517,1475942400
终末的伊泽塔,5513,1475251200
失忆症 SP,5490,1380038400
世界征服 谋略之星 OVA,5445,1413302400
水晶版 雷公 雷的传说,5272,1009641600
纯情房东俏房客 Again,5250,1011974400
攻壳机动队 塔奇克马的日常,5171,1033401600
头文字D Legend3 -梦现-,5126,1454688000
人造人009,5108,1002988800
Active Raid -机动强袭室第八课- 2nd,5055,1468080000
男子高校生活,5033,1467648000
限制级杀手,495,1381334400
初夏,4876,1161878400
七色星露,4763,1183305600
武士弗拉明戈,476,1381334400
地狱天使,4748,1224259200
弹丸论破,4400,1372867200
夜樱四重奏 月之泣,4383,1381248000
告白实行委员会 嫉忌的答复,4356,1416931200
告白实行委员会 告白预演,4355,1390924800
旋风管家 CAN'T TAKE MY EYES OFF YOU,4341,1349193600
魔法少女☆伊莉雅 2wei Herz! SP,4319,1443110400
飙速宅男 突破极限,43154,1665331200
恶魔之谜,4205,1396454400
约会大作战,4188,1365091200
琴浦小姐,417,1357747200
告白实行委员会 我于此刻恋上你,4140,1436889600
干物妹！小埋R 粤配版,40754,1643731200
Re：从零开始休息时间,4026,1460044800
新猫和老鼠 第三季,39902,1636905600
鲁邦三世：爱的记号~ 不二子不幸的一天,3947,933264000
鲁邦三世：Master File,3938,1332864000
鲁邦三世：拿破仑词典争夺战,3931,681663600
哆啦A梦 新大雄的宇宙开拓史,3878,1236355200
捷德奥特曼,38412,1617120000
雷欧奥特曼（中配）,38400,1617120000
泽塔奥特曼（中配）,38398,1617120000
头文字D Legend2 -斗走-,3839,1432310400
妖怪手表,38366,1634227200
薄樱鬼 第二章 士魂苍穹,3832,1394208000
纯白之音,38241,1617379200
魔法禁书目录 炭,3784,1232640000
青春之旅 OAD,3782,1408896000
裏世界遠足（僅限港澳台地區）,37788,1609689600
今天开始做魔王 第二季,3765,1112371200
我的女神 剧场版,3760,972057600
佐佐桑比,36664,1607356800
怪病医拉姆尼,36286,1610208000
魔女的使命 OVA,3502,1420560000
机动战士高达独角兽(UC) RE:0096,3496,1459612800
魔法少女☆伊莉雅 OVA,3476,1394121600
宇崎學妹想要玩！（僅限港澳台及其他地區）,33913,1594310400
千岁 Get You!!,3352,1341072000
超異域公主連結☆Re:Dive（僅限港澳台地區）,33095,1586102400
非枪人生 第二季,33021,1594310400
神之塔,32974,1585670400
动物新世代 / BNA,32905,1584720000
东京糖衣巧克力,3254,1197993600
世嘉硬件女孩,321,1412697600
牙狼 -炎之刻印-,3209,1412265600
理科生墜入情網，故嘗試證明。（僅限港澳台地區）,31819,1578585600
粗点心战争,3120,1452096000
无敌超人赞波3,3082,245088000
复活！小猫咪,2990,1443628800
宝石商人理查德的谜鉴定,29343,1578585600
22/7,29109,1578672000
真实之泪,2910,1199462400
Fate/stay night UNLIMITED BLADE WORKS,29006,1264176000
心之彼端2,2888,1128268800
火球 魅力之章,2885,1301846400
英雄传说 空之轨迹,2882,1322150400
小書痴的下剋上:為了成為圖書管理員不擇手段!（僅限台灣地區）,28693,1570032000
无口的森田小姐 OVA,2861,1300982400
放学后桌游俱乐部,28547,1570032000
只要長得可愛，即使是變態你也喜歡嗎？（僅限台灣地區）,28015,1562515200
实况主的逃脱游戏,28000,1562428800
网球并不可笑嘛 第六季,2792,1443974400
小森同学拒绝不了！,2744,1443888000
重装武器,2740,1443715200
不思议美眉,2733,1444147200
K RETURN OF KINGS,2725,1443715200
香蕉怪大叔 呐呐~呐 好奇洞穴乐园（第二季）,26881,1554912000
海獭波乐 4th,26878,1555689600
偶像大师灰姑娘剧场 第四季（TV版）,26876,1554134400
欢迎来到宇宙SHOW,26763,1277481600
怪物猎人物语 RIDE ON 第二季,26460,1475337600
网球并不可笑嘛 第五季,2604,1436112000
圣子到,26011,860428800
新网球王子 OVA 对战Genius10,2598,1414512000
那就是声优！,2588,1436198400
能继续奔跑下去真是太好了。,25856,1538928000
Classroom☆Crisis,2582,1435852800
干物妹！小埋,2580,1436284800
Double Decker! 道格&基里爾（僅限港澳台地區）,25605,1538236800
剧场版 笑傲昙天(外传) 「后篇」,25450,1535731200
Punch Line,2541,1428508800
OVERLORD Ⅲ SP,25131,1531152000
偶像大师灰姑娘剧场 第三季（WEB版）,24961,1530547200
剧场版总集篇 OVERLORD 漆黑的英雄,24959,1489161600
搖曳莊的幽奈小姐（僅限港澳台地區）,24593,1531497600
宇宙战舰大和号,2451,150220800
未来卡 神搭档对战,24416,1527868800
城市猎人 SP,2415,544723200
魔法少女 俺（中配）,23942,1522598400
魔法少女 俺,23871,1522598400
銀河英雄傳說：全新命題 邂逅（僅限港澳台地區）,23870,1522684800
失憶融合WIXOSS（僅限港澳台地區）,23820,1523030400
狡猾飞天德,2348,684255600
樱花大战 OVA1 樱华绚烂,2291,882374400
CLAMP学园侦探团,2281,862588800
机器人少女Z,218,1388764800
异世界居酒屋～古都阿伊特力亚的居酒屋阿信～,21785,1523548800
银河冒险战记,2161,970502400
宅饮,21594,1515686400
天使特警,2059,1034006400
人鱼之森,1965,1065196800
十兵卫2 西伯利亚柳生的反击,1947,1073404800
风人物语,1934,1094832000
月咏-MOON PHASE-,1920,1096819200
不可思议的教室,1844,1120320000
昭和物语,1739,1301760000
VIVIDRED OPERATION,1731,1357747200
游☆戏☆王 5D's OVA 进化的决斗！星尘龙 VS 真红魔龙,1721,1207152000
战斗之魂 第七季,1688,1427904000
DOG DAYS,1631,1301673600
黑子的篮球 第2期,1625,1380902400
搞笑漫画日和2,1594,1154707200
伪恋,1573,1389369600
歌之☆王子殿下 真爱REVOLUTIONS,1563,1428076800
长门有希酱的消失,1558,1427990400
偶像大师 灰姑娘女孩,1509,1420732800
大家集合！Falcom学园,1489,1388851200
南瓜剪刀,1409,1159718400
MAPLESTORY,1348,1191686400
BLUE DROP 天使们的戏曲,1335,1191254400
紫音之王,1330,1192204800
幻影少年,1255,1207497600
S.A特优生,1245,1207324800
西洋古董洋果子店,1232,1215014400
药师寺凉子的怪奇事件簿,1231,1215187200
北斗神拳拉欧外传-天之霸王,1226,1222876800
吸血鬼骑士,1211,1207497600
H2O 赤砂的印记,1204,1199289600
大正野球娘,1148,1246464000
青之花,1146,1246377600
夏之岚！ ～春夏冬中～,1136,1254585600
秀逗魔导士 第四季 下,1116,1231689600
魔法禁书目录 第二季,964,1286467200
[C]THE MONEY OF SOUL AND POSSIBILITY CONTROL,863,1302710400
荷包蛋的蛋黄什么时候戳破才好？,84,1407168000
零之使魔 双月骑士,819,1183824000
在盛夏等待,814,1326038400
武装神姬 Moon Angel,740,1316620800
宫河家的空腹,678,1367164800
D·N·A² ~他到底失去了什么？~,6531,781459200
精灵宝可梦 剧场版18：光轮的超魔神胡帕,6480,1437148800
宇宙战舰大和号2202 爱的战士,6473,1487952000
失忆症,638,1357574400
GAMERS电玩咖！,6340,1499875200
妖怪公寓的幽雅日常,6308,1499011200
Under The Dog,6071,1469980800
天使的水果糖,602,1368288000
ID-0,5999,1491753600
机甲少女 FRAME ARMS GIRL,5994,1491235200
黑子的篮球 Winter Cup总集篇,5938,1472832000
剧场版 魔法禁书目录炭 SP,5867,1377619200
黑白来看守所 第二季,5809,1483459200
战国鸟兽戏画～乙～,5808,1484323200
写真女友,580,1365004800
新撰组镇魂歌 二分之一,5791,1483891200
精灵宝可梦 剧场版7：裂空的访问者代欧奇希斯,5753,1089993600
精灵宝可梦 剧场版11：骑拉帝纳与冰空的花束洁咪,5749,1216396800
魔法少女什么的已经够了啦。第二季,5560,1475596800
黑白来看守所,5548,1475596800
伯纳德小姐说。,5537,1475769600
少女编号,5532,1475683200
秋之回忆 OVA,5278,1006272000
名侦探波洛和马普尔小姐,5136,1088870400
吸血鬼骑士 Guilty,5118,1223222400
学园偶像 阳光!!,5062,1467388800
龙收藏,5034,1396800000
苍之茧,4970,1136044800
超剧场版 Keroro军曹,4941,1142006400
网球王子 全国大会篇,4934,1143129600
PHI·BRAIN 神之谜题 第三季,489,1380988800
PHI·BRAIN 神之谜题 第二季,488,1333814400
冬季花园,4863,1166716800
夜樱四重奏 星之海,474,1286467200
铁腕巴迪 DECODE 第二季,4738,1231430400
乡村医生,4723,1191254400
问题儿童都来自异世界？,439,1357833600
苍翼默示录 Alter Memory,4368,1381161600
书虫公主,43152,1664985600
莉可丽丝,42176,1662134400
漆黑的子弹,4181,1396886400
好朋友,4168,1428681600
上班族想被治愈,41569,1649865600
这个治疗有点烦,41557,1650729600
虫奉行OVA,4113,1405612800
奥特英雄传 赛罗与捷德,41030,1643558400
ALDNOAH.ZERO,4090,1404489600
心灵想要大声呼喊,4032,1442592000
里亚德录大地,40134,1641312000
鲁邦三世 东方见闻录 ～Another Page～,3955,1351785600
大正少女御伽话,39485,1633708800
"世界顶尖的暗杀者,转生为异世界贵族",39481,1633449600
无敌侠：舞动的英雄,39451,1633190400
鬼灭之刃 柱合会议·蝶屋篇,39145,1627228800
月光下的异世界之旅,38931,1625673600
干物妹！小埋R 中配版,38894,1630080000
艾克斯奥特曼（中配）,38411,1617120000
雷欧奥特曼,38399,1617120000
史上最强弟子兼一 OVA,3803,1331827200
这爱情有点奇怪,37924,1617120000
今天开始做魔王 OVA,3767,1193328000
青之驱魔师 剧场版,3543,1356624000
我的朋友很少 OAD,3481,1316620800
在地下城寻求邂逅是否搞错了什么 第三季,34401,1601654400
绯弹的亚里亚 第一季 OVA,3439,1302710400
废弃公主,3414,1049731200
最终休止符～无止境的螺旋物语～,34088,1595347200
DECA-DENCE（僅限港澳台地區）,33858,1593273600
同人WORK,3353,1183392000
虫之歌,3346,1183564800
虹色时光,33167,1452355200
香蕉怪大叔 呐呐~呐 北海妖怪追追追！（第三季）,33049,1586966400
我，要成为双马尾。,324,1412784000
哨声响起,31915,1020614400
The Revelation,3158,1207584000
魔法少女什么的已经够了啦。,3126,1452441600
虚构推理,29366,1578758400
暗黑破坏神在身边。,29327,1578672000
千子,2907,1248710400
NARUTO to BORUTO THE LIVE 2019,28877,1572278400
超级小白（中配）,28777,1570982400
碧藍幻想 第二季（僅限港澳台地區）,28575,1570204800
翼·年代记 鸟笼国的公主,2853,1124467200
魔術學姐（僅限港澳台地區）,28019,1561996800
炎炎消防队,27959,1562342400
全部成为F -THE PERFECT INSIDER-,2726,1444233600
香蕉怪大叔 呐呐~呐（第一季）,27048,1554912000
ULTRAMAN 机动奥特曼（中配）,26946,1554134400
我们无法一起学习,26767,1554566400
男子啦啦队！！,26688,1467648000
我的妹妹不可能那么可爱 第一季,2660,1286035200
艾莉森与莉莉娅,26478,1207152000
不可思议星球的双胞胎公主 Gyu SP,26386,1143820800
怪兽酒场干杯！,2608,1436198400
偶像大师 灰姑娘女孩 第2期,2594,1437062400
火之丸相扑,25730,1538668800
高达创战者 TRY 岛上热战,25451,1471708800
星之声,2544,1012579200
此花亭奇谭（中配）,25379,1534435200
ISLAND,24571,1530374400
机甲战记威龙,2414,539625600
温泉屋小女管家,23867,1523116800
宇宙战舰提拉米斯,23861,1522684800
网球王子 过去和未来的信息,23775,1243267200
铁腕巴迪 DECODE,22958,1215100800
无限的未知,2208,939139200
爱吃拉面的小泉同学,21728,1514995200
粗点心战争2,21603,1515686400
我家也有外星人,2153,956678400
最游记 RELOAD GUNLOCK,2146,1080748800
袖珍女仆小梅,2142,964540800
天使领域,2125,986054400
新白雪姬传说,2112,986313600
战斗陀螺 第一季,2088,978969600
翼神传说,2079,1011542400
美男高校地球防卫部LOVE！LOVE！LOVE！,20320,1510675200
最终兵器彼女,2029,1022947200
魔女猎人罗宾,2028,1025539200
青出于蓝～缘～,2019,1065801600
高机动幻想～新结行军歌～,1990,1044374400
