title,episodes,mark,score,is_finish,series_follow,follows,coins,likes,danmus,views,area,count,season_type,season_id,media_id,link
舞动不止,全11话,会员专享,8.9,1,197693,197693,7687,62378,8888,2048936,日本,1127,1,41533,28237242,https://www.bilibili.com/bangumi/play/ss41533
哆啦A梦 大雄的宇宙英雄记,全1话,,8.9,1,1926857,93392,7852,13662,70374,5068337,日本,819,1,3902,3902,https://www.bilibili.com/bangumi/play/ss3902?theme=movie
捷德奥特曼（中配）,全25话,会员专享,8.9,1,1615784,627712,6362,26828,17527,6457904,日本,585,1,38414,28234098,https://www.bilibili.com/bangumi/play/ss38414
美丽新世界 The Animation/美好世界,全12话,会员专享,8.9,1,316996,316996,11234,70787,12357,3608537,日本,1051,1,38238,28233920,https://www.bilibili.com/bangumi/play/ss38238
机器人笔记,全22话,会员专享,8.9,1,116259,116259,5153,16606,7912,1352871,日本,656,1,38137,28233818,https://www.bilibili.com/bangumi/play/ss38137
机巧魔神2,全13话,,8.9,1,165990,56404,1224,2989,9434,742083,日本,354,1,3813,3813,https://www.bilibili.com/bangumi/play/ss3813
小猪佩奇 第七季 英文版,全52话,会员专享,8.9,1,386657,54043,6119,28975,13605,12584078,英国,320,1,37601,28233278,https://www.bilibili.com/bangumi/play/ss37601
逆转裁判,全24话,,8.9,1,1134338,994776,65238,94541,1051201,29084396,日本,3833,1,3527,3527,https://www.bilibili.com/bangumi/play/ss3527
线上游戏的队友不可能是女生？,全12话,,8.9,1,2670804,2670804,346792,160086,1904590,78008166,日本,13175,1,3495,3495,https://www.bilibili.com/bangumi/play/ss3495
魔弹之王与战姬 SP 堤格尔君与战姬亲,全14话,,8.9,1,865209,78931,1521,2508,3834,1994847,日本,330,1,3482,3482,https://www.bilibili.com/bangumi/play/ss3482
面包带来和平！,全13话,出品,8.9,1,230102,230102,6432,12426,35157,4522610,日本,509,1,3460,3460,https://www.bilibili.com/bangumi/play/ss3460
橘色奇迹,全13话,会员专享,8.9,1,266221,266221,8527,16202,41382,1961893,日本,1710,1,33169,28228559,https://www.bilibili.com/bangumi/play/ss33169
我的青春恋爱物语果然有问题。完,全12话,会员专享,8.9,1,6880392,5648722,1541149,1476278,1488258,92619752,日本,96383,1,32998,28228386,https://www.bilibili.com/bangumi/play/ss32998
格莱普尼尔,全13话,出品,8.9,1,1908495,1908495,218385,186205,437420,46537899,日本,27048,1,32956,28228332,https://www.bilibili.com/bangumi/play/ss32956
隐之王,全26话,,8.9,1,316515,316475,5649,16684,42645,3425083,日本,1123,1,3220,3220,https://www.bilibili.com/bangumi/play/ss3220
我女友与青梅竹马的惨烈修罗场,全13话,会员专享,8.9,1,2752585,2752585,426424,251750,5979642,59435880,日本,24032,1,2667,2667,https://www.bilibili.com/bangumi/play/ss2667
格林笔记 The Animation,全12话,独家,8.9,1,635959,635959,28677,40099,106794,8917580,日本,3661,1,26280,5871233,https://www.bilibili.com/bangumi/play/ss26280
迷宫物语,全1话,会员专享,8.9,1,11146,11146,480,1326,421,74329,日本,136,1,26013,4308742,https://www.bilibili.com/bangumi/play/ss26013?theme=movie
云之彼端，约定的地方,全1话,,8.9,1,1052575,1052575,29166,37299,70787,7116922,日本,2017,1,2545,2545,https://www.bilibili.com/bangumi/play/ss2545?theme=movie
爆走猎人,全26话,会员专享,8.9,1,51390,51390,3762,4364,1585,297578,日本,150,1,2314,2314,https://www.bilibili.com/bangumi/play/ss2314
平行世界物语,全14话,,8.9,1,18582,18582,379,467,7505,352150,日本,103,1,2217,2217,https://www.bilibili.com/bangumi/play/ss2217
X战记 剧场版,全1话,,8.9,1,186360,59259,1193,3445,3193,431246,日本,198,1,2099,2099,https://www.bilibili.com/bangumi/play/ss2099?theme=movie
拜托了！老师,全13话,会员专享,8.9,1,180695,180695,5663,10399,69736,2742773,日本,1044,1,2068,2068,https://www.bilibili.com/bangumi/play/ss2068
正义小天使真绪,全26话,,8.9,1,25960,25960,2851,3062,1986,245266,日本,116,1,2024,2024,https://www.bilibili.com/bangumi/play/ss2024
七武士,全26话,会员专享,8.9,1,129157,129157,3153,14236,7921,1959554,日本,410,1,1908,1908,https://www.bilibili.com/bangumi/play/ss1908
火鸟,全13话,,8.9,1,28536,28536,769,865,11331,448070,日本,199,1,1903,1903,https://www.bilibili.com/bangumi/play/ss1903
吟游默示录,全13话,,8.9,1,83595,68975,389,2317,2865,289516,日本,116,1,1878,1878,https://www.bilibili.com/bangumi/play/ss1878
曙光少女,全25话,,8.9,1,35777,35777,503,2426,1329,377555,日本,139,1,1848,1848,https://www.bilibili.com/bangumi/play/ss1848
赐予护女神的祝福,全24话,,8.9,1,75444,75444,1340,3686,3486,718012,日本,218,1,1416,1416,https://www.bilibili.com/bangumi/play/ss1416
逮捕令 全速前进,全24话,,8.9,1,104035,26578,591,694,14536,551202,日本,209,1,1342,1342,https://www.bilibili.com/bangumi/play/ss1342
出租魔法使,全24话,,8.9,1,248693,248693,3572,3280,38432,2727562,日本,419,1,1332,1332,https://www.bilibili.com/bangumi/play/ss1332
神灵狩,全22话,,8.9,1,40195,40195,3190,1346,4806,176284,日本,177,1,1329,1329,https://www.bilibili.com/bangumi/play/ss1329
精灵宝可梦 剧场版19：波尔凯尼恩与机巧的玛机雅娜,2017-11-11上映,,8.9,1,616729,117958,10426,19232,54005,6389334,日本,537,2,12477,70612,https://www.bilibili.com/bangumi/play/ss12477?theme=movie
二十面相少女,全22话,,8.9,1,57477,57477,892,884,15454,563264,日本,250,1,1246,1246,https://www.bilibili.com/bangumi/play/ss1246
伯爵与妖精,全12话,,8.9,1,358285,358285,3694,5066,89564,4284327,日本,701,1,1220,1220,https://www.bilibili.com/bangumi/play/ss1220
深渊传说,全26话,,8.9,1,99185,99185,1701,918,25936,1334127,日本,343,1,1210,1210,https://www.bilibili.com/bangumi/play/ss1210
无法逃离的背叛,全24话,,8.9,1,536415,536415,11390,41192,144010,7223302,日本,1546,1,1021,1021,https://www.bilibili.com/bangumi/play/ss1021
小猪佩奇 第一季,全52话,,8.8,1,386982,176466,39657,182429,106551,130888116,英国,2076,1,37587,28233264,https://www.bilibili.com/bangumi/play/ss37587
漫研部,全13话,,8.8,1,95043,67853,792,953,5297,1126170,日本,243,1,7,7,https://www.bilibili.com/bangumi/play/ss7
创圣的大天使,全26话,,8.8,1,226329,156353,1786,5071,36016,2321736,日本,334,1,695,695,https://www.bilibili.com/bangumi/play/ss695
加速世界,全24话,独家,8.8,1,1349325,1198511,59385,45497,1615248,24954650,日本,8239,1,686,686,https://www.bilibili.com/bangumi/play/ss686
丝缎女孩对谈,全12话,会员专享,8.8,1,11588,11588,594,1161,1327,244144,日本,261,1,6479,6479,https://www.bilibili.com/bangumi/play/ss6479
漫画少女,全14话,,8.8,1,65979,65979,943,66,270,18954,日本,205,1,646,646,https://www.bilibili.com/bangumi/play/ss646
我的妹妹是大阪大妈,全13话,,8.8,1,86870,86870,1190,3646,12068,2044759,日本,324,1,645,645,https://www.bilibili.com/bangumi/play/ss645
欢迎来到实力至上主义的教室,全12话,独家,8.8,1,7309583,7309584,790877,644932,4536648,238161166,日本,82167,1,6339,6339,https://www.bilibili.com/bangumi/play/ss6339
骑士&魔法,全13话,独家,8.8,1,2405152,2405152,145641,211807,1122204,93912080,日本,13889,1,6304,6304,https://www.bilibili.com/bangumi/play/ss6304
南家三姐妹 再来一碗,全13话,,8.8,1,760164,172881,11531,7160,170908,4812762,日本,1970,1,621,621,https://www.bilibili.com/bangumi/play/ss621
热诚传说～导师的黎明～,全1话,,8.8,1,1563385,79930,1433,1941,3160,1275988,日本,274,1,5939,5939,https://www.bilibili.com/bangumi/play/ss5939
精灵宝可梦 剧场版13：幻影的霸者索罗亚克,全1话,会员专享,8.8,1,616729,57032,873,2067,6794,882385,日本,188,1,5745,5745,https://www.bilibili.com/bangumi/play/ss5745?theme=movie
虹色DAYS OAD,全1话,,8.8,1,62168,62168,713,1442,1583,469746,日本,164,1,5709,5709,https://www.bilibili.com/bangumi/play/ss5709
当女孩遇到熊 SP,全2话,,8.8,1,199537,48708,836,822,2887,418929,日本,272,1,5485,5485,https://www.bilibili.com/bangumi/play/ss5485
捉迷藏,全1话,,8.8,1,64410,64410,1399,2341,6073,1977943,日本,295,1,5097,5097,https://www.bilibili.com/bangumi/play/ss5097
棒球伙伴,全11话,,8.8,1,63662,63662,2444,1318,28199,1148100,日本,320,1,5059,5059,https://www.bilibili.com/bangumi/play/ss5059
Active Raid -机动强袭室第八课-,全12话,,8.8,1,39783,28983,843,2274,6648,421103,日本,209,1,5054,319395,https://www.bilibili.com/bangumi/play/ss5054
Regalia 三圣星,全13话,,8.8,1,372594,372594,14960,12445,121608,5248035,日本,696,1,5041,5041,https://www.bilibili.com/bangumi/play/ss5041
名侦探柯南 绀碧之棺,全1话,会员专享,8.8,1,6018224,160955,12024,26168,61561,6136154,日本,1874,1,4787,28228953,https://www.bilibili.com/bangumi/play/ss4787?theme=movie
元素猎人,全39话,独家,8.8,1,62662,62662,2688,4341,1756,776635,日本,127,1,4693,4693,https://www.bilibili.com/bangumi/play/ss4693
新网球王子 OVA,全7话,会员专享,8.8,1,822525,52382,2368,5429,23230,2844217,日本,241,1,4546,4312882,https://www.bilibili.com/bangumi/play/ss4546
奥特银河格斗 命运的冲突（中配）,全10话,会员专享,8.8,1,159308,8837,1679,7196,3352,2785471,日本,119,1,42532,28339064,https://www.bilibili.com/bangumi/play/ss42532
刀剑神域 Extra Edition,全1话,会员专享,8.8,1,7995677,653632,53688,38234,211709,16798298,日本,5182,1,4239,27127860,https://www.bilibili.com/bangumi/play/ss4239
特利迦奥特曼 泽塔篇（中配）,全1话,会员专享,8.8,1,1615784,9893,1092,4557,2247,1432494,日本,290,1,42120,28338521,https://www.bilibili.com/bangumi/play/ss42120?theme=movie
如果她的旗帜被折断了,全13话,,8.8,1,911421,911421,46201,72421,620335,12567055,日本,4521,1,4201,4201,https://www.bilibili.com/bangumi/play/ss4201
少女前线,全12话,会员专享,8.8,1,1020664,982761,48428,174760,54890,6358786,日本,2626,1,40246,28235950,https://www.bilibili.com/bangumi/play/ss40246
鲁邦三世：血之刻印 永远的Mermaid,全1话,,8.8,1,986821,29713,1365,3611,4797,629281,日本,171,1,3953,3953,https://www.bilibili.com/bangumi/play/ss3953
开挂药师的奇幻世界悠闲生活,全12话,会员专享,8.8,1,942778,942778,52141,253758,146166,15718734,日本,6501,1,38954,28234646,https://www.bilibili.com/bangumi/play/ss38954
理科生坠入情网，故尝试证明。 中配版,全12话,独家,8.8,1,3811833,262716,13954,120607,32102,8409965,日本,1143,1,38878,28234569,https://www.bilibili.com/bangumi/play/ss38878
生化危机：诅咒,2012-09-25上映,会员特价,8.8,1,158046,117882,7187,33645,20253,5860620,日本,1428,2,38540,28234228,https://www.bilibili.com/bangumi/play/ss38540?theme=movie
泰迦奥特曼,全26话,会员专享,8.8,1,1615784,687851,10266,65926,55311,10003034,日本,2939,1,38422,28234106,https://www.bilibili.com/bangumi/play/ss38422
赛罗奥特曼 英雄传（中配）,全25话,会员专享,8.8,1,756388,625965,4065,17455,8016,4511153,日本,360,1,38409,28234093,https://www.bilibili.com/bangumi/play/ss38409
圣女魔力无所不能,全12话,会员专享,8.8,1,1433290,1433291,129414,474331,299083,35179329,日本,13051,1,38236,28233918,https://www.bilibili.com/bangumi/play/ss38236
小猪佩奇 第四季 英文版,全26话,,8.8,1,386657,36864,3605,15283,5871,7997771,英国,140,1,37598,28233275,https://www.bilibili.com/bangumi/play/ss37598
小猪佩奇 第二季 英文版,全52话,,8.8,1,386657,58325,7257,30814,14640,13987028,英国,239,1,37596,28233273,https://www.bilibili.com/bangumi/play/ss37596
黑色残骸,全26话,,8.8,1,244643,244643,14748,5090,186602,9346081,日本,791,1,3551,3551,https://www.bilibili.com/bangumi/play/ss3551
番剧茶会,更新至第20话,独家,8.8,0,371992,371992,38993,85802,44499,6041306,中国大陆,1652,1,3540,3540,https://www.bilibili.com/bangumi/play/ss3540
宇宙航海王 ABYSS OF HYPERSPACE -亚空的深渊-：剧场版,全1话,独家,8.8,1,79006,31868,986,3245,1823,910714,日本,192,1,3536,96632,https://www.bilibili.com/bangumi/play/ss3536?theme=movie
加速世界 OVA2 加速的顶点,全1话,,8.8,1,1349325,84712,3374,2327,36024,1690060,日本,433,1,3488,3488,https://www.bilibili.com/bangumi/play/ss3488
加速世界 OVA1 银翼的觉醒,全1话,,8.8,1,1349325,102722,3104,2347,43273,1720219,日本,427,1,3487,3487,https://www.bilibili.com/bangumi/play/ss3487
心灵侦探八云,全13话,,8.8,1,294874,294701,4554,2947,83856,3072646,日本,618,1,3484,3484,https://www.bilibili.com/bangumi/play/ss3484
兔龟 女高网球部外传,全12话,独家,8.8,1,204612,47668,1471,1381,5020,788905,日本,132,1,3457,3457,https://www.bilibili.com/bangumi/play/ss3457
鬼斩,全12话,独家,8.8,1,406923,406923,8249,22536,48711,10019577,日本,467,1,3454,3454,https://www.bilibili.com/bangumi/play/ss3454
突击莉莉 BOUQUET,全12话,独家,8.8,1,878633,878633,72053,228814,160536,14040763,日本,8506,1,34413,28229882,https://www.bilibili.com/bangumi/play/ss34413
生日乐园,全1话,会员专享,8.8,1,47291,47291,1076,6407,1780,283356,日本,276,1,34023,28229462,https://www.bilibili.com/bangumi/play/ss34023
百慕大三角~多彩田园曲~,全12话,会员专享,8.8,1,57550,57550,1098,5663,1513,449675,日本,192,1,33329,28228720,https://www.bilibili.com/bangumi/play/ss33329
柯鲁布克罗/ Coluboccoro,全1话,独家,8.8,1,25979,25979,884,3897,800,285967,日本,287,1,33166,28228556,https://www.bilibili.com/bangumi/play/ss33166
背骑少女,全12话,,8.8,1,16192,16192,325,469,4086,186967,日本,106,1,3278,3278,https://www.bilibili.com/bangumi/play/ss3278
青之六号,全4话,,8.8,1,41221,41221,422,524,2436,287115,日本,169,1,3274,3274,https://www.bilibili.com/bangumi/play/ss3274
石膏男孩,全12话,独家,8.8,1,284949,284949,17109,13082,205549,7553646,日本,695,1,3100,3100,https://www.bilibili.com/bangumi/play/ss3100
绯弹的亚里亚,全12话,独家,8.8,1,1753480,1433461,78122,66727,1708335,29517454,日本,5473,1,2993,2993,https://www.bilibili.com/bangumi/play/ss2993
猎龙飞船,全12话,独家,8.8,1,217339,217339,13166,41168,29359,3785913,日本,5197,1,29359,28224138,https://www.bilibili.com/bangumi/play/ss29359
偶像梦幻祭,全25话,会员专享,8.8,1,418402,418402,49256,158645,327651,15391260,日本,3942,1,27997,28221392,https://www.bilibili.com/bangumi/play/ss27997
古城荆棘王,全1话,,8.8,1,92707,92707,3412,7490,4428,440113,日本,690,1,27812,28221041,https://www.bilibili.com/bangumi/play/ss27812
终结的炽天使 名古屋决战篇,全12话,,8.8,1,4284049,2443733,241755,402410,2301100,109471567,日本,12376,1,2760,2760,https://www.bilibili.com/bangumi/play/ss2760
revisions,全12话,独家,8.8,1,740913,740913,29919,26013,114829,11949185,日本,10372,1,26286,4316402,https://www.bilibili.com/bangumi/play/ss26286
新天线宝宝,全60话,,8.8,1,341758,26388,4462,9754,6601,8404739,美国,202,1,26183,4313442,https://www.bilibili.com/bangumi/play/ss26183
偶像大师 SideM Mini,全12话,独家,8.8,1,150719,71339,1912,10688,1015,615409,日本,249,1,25623,139472,https://www.bilibili.com/bangumi/play/ss25623
魔偶马戏团,全36话,出品,8.8,1,552309,552309,59485,85979,138003,19089341,日本,6227,1,25615,139432,https://www.bilibili.com/bangumi/play/ss25615
美男高校地球防卫部 HAPPY KISS！,全12话,会员专享,8.8,1,311366,70857,1689,5611,14254,611657,日本,480,1,23866,78732,https://www.bilibili.com/bangumi/play/ss23866
信长之枪,全13话,,8.8,1,24741,24741,547,477,45631,1282964,日本,151,1,223,223,https://www.bilibili.com/bangumi/play/ss223
弹珠警察,全50话,,8.8,1,56475,56475,1434,1747,7304,1039295,日本,253,1,2221,2221,https://www.bilibili.com/bangumi/play/ss2221
刀使巫女,全24话,独家,8.8,1,772730,760467,43668,66243,247691,16401248,日本,6947,1,21750,12492,https://www.bilibili.com/bangumi/play/ss21750
pop子和pipi美的日常,全16话,独家,8.8,1,2445769,2177890,189739,428893,1116863,67224438,日本,45528,1,21719,11712,https://www.bilibili.com/bangumi/play/ss21719
梦幻妖子,全24话,,8.8,1,62188,62188,924,3841,10733,1482175,日本,184,1,2152,2152,https://www.bilibili.com/bangumi/play/ss2152
Fate/EXTRA Last Encore,全13话,独家,8.8,1,3092918,3092918,169872,174214,890715,52695434,日本,41268,1,21464,8772,https://www.bilibili.com/bangumi/play/ss21464
双恋,全13话,,8.8,1,177110,133908,3085,6456,39000,1322113,日本,432,1,1937,1937,https://www.bilibili.com/bangumi/play/ss1937
机巧魔神,全13话,,8.8,1,165990,152888,2708,5721,17670,1634541,日本,505,1,1765,1765,https://www.bilibili.com/bangumi/play/ss1765
罪恶王冠 SP,全11话,,8.8,1,3794735,378459,8439,12435,13454,9034114,日本,1075,1,1589,1589,https://www.bilibili.com/bangumi/play/ss1589
永不消失的彩虹,全12话,,8.8,1,88038,88038,941,798,10659,903784,日本,255,1,1423,1423,https://www.bilibili.com/bangumi/play/ss1423
逮捕令 第二季,全26话,,8.8,1,104035,24870,700,795,15384,614644,日本,225,1,1341,1341,https://www.bilibili.com/bangumi/play/ss1341
新勇者莱汀,全26话,,8.8,1,35407,35407,534,760,6922,586330,日本,114,1,1323,1323,https://www.bilibili.com/bangumi/play/ss1323
破天荒游戏,全10话,,8.8,1,30723,30723,558,800,6211,344189,日本,183,1,1266,1266,https://www.bilibili.com/bangumi/play/ss1266
仰望天空的少女瞳中的世界,全9话,,8.8,1,55417,55417,656,893,5637,332298,日本,271,1,1117,1117,https://www.bilibili.com/bangumi/play/ss1117
迷宫塔 ～乌鲁克之盾～,全13话,,8.8,1,55173,50731,1185,1118,25868,903493,日本,269,1,1100,1100,https://www.bilibili.com/bangumi/play/ss1100
STARRY☆SKY,全26话,,8.7,1,105475,105475,713,1517,5208,950844,日本,165,1,954,954,https://www.bilibili.com/bangumi/play/ss954
幕末Rock,全12话,,8.7,1,43888,43888,2417,839,10758,329545,日本,166,1,9,9,https://www.bilibili.com/bangumi/play/ss9
神样DOLLS,全13话,,8.7,1,28498,28498,615,486,10669,339537,日本,238,1,898,898,https://www.bilibili.com/bangumi/play/ss898
怪物弹珠 第二季 后篇,全13话,,8.7,1,70099,22595,762,1940,2359,589133,日本,118,1,6500,7352,https://www.bilibili.com/bangumi/play/ss6500
花牌情缘,全25话,,8.7,1,608691,437532,11852,9785,236805,6252700,日本,3223,1,616,616,https://www.bilibili.com/bangumi/play/ss616
笑面推销员NEW,全12话,,8.7,1,339390,339390,17648,32583,178806,7936470,日本,1829,1,5951,5951,https://www.bilibili.com/bangumi/play/ss5951
漫研部～Surgical Friends～,全12话,,8.7,1,95043,37856,1016,923,1670,717859,日本,142,1,5868,5868,https://www.bilibili.com/bangumi/play/ss5868
精灵宝可梦 剧场版16：神速的盖诺赛克特 超梦觉醒,全1话,会员专享,8.7,1,616729,66530,1654,3237,17362,1315002,日本,237,1,5744,5744,https://www.bilibili.com/bangumi/play/ss5744?theme=movie
神装少女小缠,全12话,,8.7,1,360972,357501,17295,23665,120832,7653285,日本,967,1,5552,5552,https://www.bilibili.com/bangumi/play/ss5552
魂狩,全13话,,8.7,1,30196,30196,309,404,2443,316536,日本,101,1,5213,5213,https://www.bilibili.com/bangumi/play/ss5213
东之伊甸II -Paradise Lost,全2话,,8.7,1,196612,20296,719,667,6551,294124,日本,242,1,5106,5106,https://www.bilibili.com/bangumi/play/ss5106?theme=movie
加速世界 Infinite Burst,全1话,会员专享,8.7,1,1349325,287944,14397,6752,133087,4709751,日本,1217,1,5076,5076,https://www.bilibili.com/bangumi/play/ss5076?theme=movie
屁屁吾郎,全13话,独家,8.7,1,156168,156168,6016,7193,94919,6679630,日本,636,1,5066,5066,https://www.bilibili.com/bangumi/play/ss5066
KY系JC小空气,全4话,,8.7,1,11570,11570,79,24,1279,137280,日本,123,1,506,506,https://www.bilibili.com/bangumi/play/ss506
OZMAFIA!!,全12话,独家,8.7,1,297104,297104,4164,16808,31670,5348216,日本,286,1,5039,5039,https://www.bilibili.com/bangumi/play/ss5039
Rewrite,全13话,独家,8.7,1,2118513,1701533,121145,69374,1130628,40927370,日本,4754,1,5020,5020,https://www.bilibili.com/bangumi/play/ss5020
年老的鳄鱼,全1话,,8.7,1,19716,19716,411,544,1040,150258,日本,119,1,4900,4900,https://www.bilibili.com/bangumi/play/ss4900
超能力少女兰,全26话,独家,8.7,1,71734,71734,1074,6381,4080,925523,日本,170,1,4799,4799,https://www.bilibili.com/bangumi/play/ss4799
祝福的钟声,全12话,,8.7,1,172542,172542,3442,9345,11843,1402747,日本,356,1,4642,4642,https://www.bilibili.com/bangumi/play/ss4642
新网球王子,全13话,会员专享,8.7,1,822526,102867,4367,11935,63445,5208938,日本,543,1,4625,4308962,https://www.bilibili.com/bangumi/play/ss4625
精灵宝可梦 剧场版14 黑：比克提尼与黑英雄 捷克罗姆,全1话,会员专享,8.7,1,616729,58747,836,1904,13509,824929,日本,151,1,4477,4477,https://www.bilibili.com/bangumi/play/ss4477?theme=movie
精灵宝可梦 剧场版14 白：比克提尼与白英雄 雷希拉姆,全1话,会员专享,8.7,1,616729,56208,605,1423,3886,714940,日本,141,1,4475,4475,https://www.bilibili.com/bangumi/play/ss4475?theme=movie
温泉巡礼,全1话,,8.7,1,37624,37623,257,386,873,195031,日本,104,1,4312,4312,https://www.bilibili.com/bangumi/play/ss4312
法外制裁者 OAD,全3话,,8.7,1,265794,39128,430,751,6585,667575,日本,118,1,4301,4301,https://www.bilibili.com/bangumi/play/ss4301
乔瓦尼之岛,全1话,,8.7,1,34707,34707,499,494,4222,213811,日本,168,1,4236,4236,https://www.bilibili.com/bangumi/play/ss4236?theme=movie
狼少女与黑王子,全13话,会员专享,8.7,1,424585,378276,25166,65816,110024,6651544,日本,2768,1,4162,28228764,https://www.bilibili.com/bangumi/play/ss4162
RPG不动产,全12话,独家,8.7,1,515511,515511,44111,189942,65203,8424752,日本,3647,1,41558,28237267,https://www.bilibili.com/bangumi/play/ss41558
见面5秒开始战斗,全12话,独家,8.7,1,1861609,1861609,154302,618685,281848,49255773,日本,17471,1,38935,28234627,https://www.bilibili.com/bangumi/play/ss38935
蔚蓝反射 澪,全24话,会员专享,8.7,1,402543,402543,25958,161289,32195,4945777,日本,2703,1,38239,28233921,https://www.bilibili.com/bangumi/play/ss38239
SHUFFLE! MEMORIES,全11话,,8.7,1,365073,59423,983,3410,3007,760531,日本,184,1,3770,28220991,https://www.bilibili.com/bangumi/play/ss3770
双星之阴阳师,全50话,会员专享,8.7,1,2135273,2135272,287885,180642,3188016,105392717,日本,7890,1,3462,3462,https://www.bilibili.com/bangumi/play/ss3462
泰坦尼亚,全26话,独家,8.7,1,30660,30660,4028,1608,1911,239837,日本,121,1,3358,3358,https://www.bilibili.com/bangumi/play/ss3358
天狼 Sirius the Jaeger,全12话,会员专享,8.7,1,1197897,1197897,77864,82768,308718,15536749,日本,14055,1,24620,102272,https://www.bilibili.com/bangumi/play/ss24620
Caligula 卡里古拉,全12话,独家,8.7,1,903450,903450,39507,45067,196251,14883754,日本,7869,1,23818,77552,https://www.bilibili.com/bangumi/play/ss23818
献给某飞行员的恋歌,全13话,会员专享,8.7,1,189938,147679,1322,8652,2378,599637,日本,635,1,233,233,https://www.bilibili.com/bangumi/play/ss233
攻壳机动队ARISE ALTERNATIVE ARCHITECTURE,全10话,,8.7,1,1115999,142875,4351,4434,24486,3204622,日本,454,1,1568,1568,https://www.bilibili.com/bangumi/play/ss1568
亚尔斯兰战记,全25话,,8.7,1,639463,430151,26531,13303,795014,23794680,日本,1894,1,1551,1551,https://www.bilibili.com/bangumi/play/ss1551
魔法少女奈叶ViVid,全12话,会员专享,8.7,1,608552,155772,9229,7292,124522,6309744,日本,514,1,1538,1538,https://www.bilibili.com/bangumi/play/ss1538
少年好莱坞,全13话,限时免费,8.7,1,30705,28886,473,4946,1613,410735,日本,122,1,1495,28229392,https://www.bilibili.com/bangumi/play/ss1495
机神咆吼,全12话,,8.7,1,122268,122268,2154,6790,4797,1072884,日本,206,1,1473,1473,https://www.bilibili.com/bangumi/play/ss1473
HEROMAN,全26话,,8.7,1,51147,40288,629,1715,10173,530648,日本,178,1,1026,1026,https://www.bilibili.com/bangumi/play/ss1026
驯兽师被逐出队伍后邂逅最强少女,更新至第3话,会员抢先,8.6,0,306996,306993,6812,42006,12932,3546130,日本,394,1,43144,28339712,https://www.bilibili.com/bangumi/play/ss43144
快盗天使TWIN ANGEL,全12话,,8.6,1,85212,36047,541,1075,22996,596632,日本,104,1,906,906,https://www.bilibili.com/bangumi/play/ss906
魔力家族,全12话,,8.6,1,338559,322787,4364,19215,34590,3570372,日本,846,1,767,767,https://www.bilibili.com/bangumi/play/ss767
笨蛋的悲剧人生,全3话,,8.6,1,12372,12372,319,1166,2934,275501,日本,103,1,679,679,https://www.bilibili.com/bangumi/play/ss679
初音岛II,全13话,独家,8.6,1,529729,117453,2299,4357,27323,916717,日本,346,1,658,658,https://www.bilibili.com/bangumi/play/ss658
时间飞船24 逆袭的三恶人,全24话,,8.6,1,61806,23113,1041,4957,4649,561722,日本,132,1,6477,6477,https://www.bilibili.com/bangumi/play/ss6477
动画同好会,全13话,,8.6,1,434108,434108,18196,15348,170826,5761927,日本,2933,1,6441,6441,https://www.bilibili.com/bangumi/play/ss6441
18if 梦境异闻录,全13话,,8.6,1,283811,283811,9661,4429,89073,3475183,日本,1135,1,6319,6319,https://www.bilibili.com/bangumi/play/ss6319
梦王国与沉睡的100王子 短篇动画,全10话,独家,8.6,1,323147,183928,2785,2724,61307,2526234,日本,370,1,6008,6008,https://www.bilibili.com/bangumi/play/ss6008
无畏魔女,全12话,,8.6,1,319038,313723,10188,6369,84100,4752480,日本,504,1,5562,5562,https://www.bilibili.com/bangumi/play/ss5562
问答魔法学院,全2话,,8.6,1,36765,36765,502,1878,1749,465127,日本,109,1,5460,5460,https://www.bilibili.com/bangumi/play/ss5460
ONE～辉之季节～,全4话,,8.6,1,51355,51355,1405,1582,6572,312380,日本,264,1,5294,5294,https://www.bilibili.com/bangumi/play/ss5294
记忆沉睡的孩子 奔向天空的摇篮,全1话,,8.6,1,54703,54703,510,693,2637,399165,日本,136,1,5263,5263,https://www.bilibili.com/bangumi/play/ss5263?theme=movie
网球王子剧场版 二人的武士,全1话,会员专享,8.6,1,822526,31272,1227,3087,6263,893764,日本,215,1,5121,3071924,https://www.bilibili.com/bangumi/play/ss5121?theme=movie
DAYS,全24话,,8.6,1,241338,241338,15492,10275,236732,9980675,日本,709,1,5063,5063,https://www.bilibili.com/bangumi/play/ss5063
时间旅行少女,全12话,独家,8.6,1,189034,189034,3549,3935,68141,2349903,日本,248,1,5049,5049,https://www.bilibili.com/bangumi/play/ss5049
Ragnastrike Angels,全12话,,8.6,1,88347,88347,1381,5793,2920,2737753,日本,375,1,4762,4762,https://www.bilibili.com/bangumi/play/ss4762
高达Reconguista in G,全26话,,8.6,1,137663,137650,4399,16442,66874,4019386,日本,1027,1,4267,4267,https://www.bilibili.com/bangumi/play/ss4267
星河战队：火星叛国者,2017-08-21上映,会员特价,8.6,1,87793,11973,502,7707,1699,543552,美国,109,2,41753,28337482,https://www.bilibili.com/bangumi/play/ss41753?theme=movie
四色战记 / RWBY 第五季,全14话,独家,8.6,1,1168279,21475,1445,8345,2498,729036,美国,298,1,41602,28237311,https://www.bilibili.com/bangumi/play/ss41602
四色战记 / RWBY 第四季,全12话,独家,8.6,1,1168279,20691,1410,9905,2413,542930,美国,273,1,41439,28237148,https://www.bilibili.com/bangumi/play/ss41439
