title,episodes,mark,score,is_finish,series_follow,follows,coins,likes,danmus,views,area,count,season_type,season_id,media_id,link
Crane Game Girls,全12话,独家,,1,60351,47246,651,944,6619,693503,日本,0,1,3478,3478,https://www.bilibili.com/bangumi/play/ss3478
BT21 UNIVERSE动画 第二季,更新至第15话,,,0,154446,102208,17595,65556,10151,1933992,韩国,0,1,34598,28230101,https://www.bilibili.com/bangumi/play/ss34598
成为偶像www,全12话,,,1,2156,2156,101,116,1275,234004,日本,0,1,344,344,https://www.bilibili.com/bangumi/play/ss344
遥远时空中3 无尽的命运,全1话,,,1,14606,10109,64,171,364,116144,日本,0,1,3417,3417,https://www.bilibili.com/bangumi/play/ss3417
遥远时空中2 白龙之神子,全3话,,,1,102481,10801,72,237,2224,162625,日本,0,1,3415,3415,https://www.bilibili.com/bangumi/play/ss3415
樱花大战 剧场版 樱花大战活动写真,全1话,,,1,440142,11333,1198,753,25808,863942,日本,0,1,3411,3411,https://www.bilibili.com/bangumi/play/ss3411?theme=movie
樱花大战 OVA5 纽约,全6话,,,1,440142,9741,1198,753,25808,863942,日本,0,1,3410,3410,https://www.bilibili.com/bangumi/play/ss3410
樱花大战 OVA4 崭新的巴黎,全3话,,,1,440142,8689,1198,753,25808,863942,日本,0,1,3409,3409,https://www.bilibili.com/bangumi/play/ss3409
樱花大战 OVA3 燃烧的巴黎,全3话,,,1,440142,10526,1198,753,25808,863942,日本,0,1,3408,3408,https://www.bilibili.com/bangumi/play/ss3408
樱花大战 OVA2.5 神崎堇引退纪念,全1话,,,1,440142,9355,1198,753,25808,863942,日本,0,1,3407,3407,https://www.bilibili.com/bangumi/play/ss3407
樱花大战 OVA2轰华绚烂,全6话,限时免费,,1,440142,6981,326,3015,1592,123870,日本,0,1,33854,28229287,https://www.bilibili.com/bangumi/play/ss33854
急救超人兵团,全12话,,,1,5887,5887,425,1278,430,95697,日本,0,1,3342,3342,https://www.bilibili.com/bangumi/play/ss3342
创龙传,全12话,,,1,15367,15367,191,526,2691,275829,日本,0,1,3328,3328,https://www.bilibili.com/bangumi/play/ss3328
Z计划,全1话,,,1,9690,9690,183,928,2438,265039,日本,0,1,3315,3315,https://www.bilibili.com/bangumi/play/ss3315?theme=movie
永恒传说,全13话,,,1,24718,24716,262,283,2125,270702,日本,0,1,3312,3312,https://www.bilibili.com/bangumi/play/ss3312
绝对无敌雷神王OVA,全3话,,,1,7694,1434,232,500,1519,351072,日本,0,1,3305,3305,https://www.bilibili.com/bangumi/play/ss3305
绝对无敌雷神王,全51话,,,1,7694,7433,232,500,1519,351072,日本,0,1,3304,3304,https://www.bilibili.com/bangumi/play/ss3304
卡罗尔,全1话,,,1,6856,6856,84,261,801,128836,日本,0,1,3279,3279,https://www.bilibili.com/bangumi/play/ss3279?theme=movie
机械女神R,全3话,,,1,14981,3677,242,370,3873,330241,日本,0,1,3266,3266,https://www.bilibili.com/bangumi/play/ss3266
机械女神J again,全6话,,,1,14981,2821,242,370,3873,330241,日本,0,1,3265,3265,https://www.bilibili.com/bangumi/play/ss3265
机械女神J to X,全26话,,,1,14981,4879,242,370,3873,330241,日本,0,1,3264,3264,https://www.bilibili.com/bangumi/play/ss3264
机械女神J,全25话,,,1,14981,11245,242,370,3873,330241,日本,0,1,3263,3263,https://www.bilibili.com/bangumi/play/ss3263
英国一家 吃在正月,全1话,独家,,1,132465,23216,428,1115,2328,255504,日本,0,1,3237,3237,https://www.bilibili.com/bangumi/play/ss3237
变形金刚 三乘合体,全10话,,,1,7024,7024,111,663,1386,446150,日本,0,1,3229,3229,https://www.bilibili.com/bangumi/play/ss3229
灵犬雪丽,全52话,,,1,4947,4947,74,123,625,115245,日本,0,1,3226,3226,https://www.bilibili.com/bangumi/play/ss3226
佩琳物语,全53话,,,1,17491,17491,365,678,3092,385224,日本,0,1,3216,3216,https://www.bilibili.com/bangumi/play/ss3216
地球变动之日,全1话,,,1,8914,8914,110,181,1176,73821,日本,0,1,3215,3215,https://www.bilibili.com/bangumi/play/ss3215?theme=movie
非科学定制（广播剧）,全15话,,,1,8071,8071,1640,1827,1696,220412,日本,0,1,31855,28226990,https://www.bilibili.com/bangumi/play/ss31855
绿林寮,全6话,,,1,28191,28191,340,573,5860,337801,日本,0,1,3152,3152,https://www.bilibili.com/bangumi/play/ss3152
蓝宝石之谜 剧场版,全1话,,,1,66734,11825,358,477,1543,172407,日本,0,1,3150,3150,https://www.bilibili.com/bangumi/play/ss3150?theme=movie
仙乐传说 西尔瓦蓝特篇,全4话,,,1,24364,21062,425,480,4873,270290,日本,0,1,3147,3147,https://www.bilibili.com/bangumi/play/ss3147
最强机器人 大王者,全50话,,,1,2858,2858,82,183,356,128584,日本,0,1,3134,3134,https://www.bilibili.com/bangumi/play/ss3134
超地下偶像,全12话,,,1,2647,2647,62,141,249,71145,日本,0,1,3132,3132,https://www.bilibili.com/bangumi/play/ss3132
我要上太空,全20话,,,1,4868,4868,138,144,653,62378,日本,0,1,3093,3093,https://www.bilibili.com/bangumi/play/ss3093
无敌超人赞波3,全23话,,9.3,1,5253,5253,195,433,1165,136012,日本,0,1,3082,3082,https://www.bilibili.com/bangumi/play/ss3082
我的小行星【中文】,全26话,,,1,2619,2619,127,142,179,46673,法国,0,1,3079,3079,https://www.bilibili.com/bangumi/play/ss3079
出云传奇,全2话,,,1,22305,22305,160,242,2519,169442,日本,0,1,3077,3077,https://www.bilibili.com/bangumi/play/ss3077
神枪少女 -IL TEATRINO- OVA,全2话,,,1,136449,24944,340,1004,1603,251422,日本,0,1,3058,3058,https://www.bilibili.com/bangumi/play/ss3058
贤治之春,全1话,,,1,15633,15633,496,380,1417,73024,日本,0,1,3044,3044,https://www.bilibili.com/bangumi/play/ss3044
星空奇迹,全1话,,,1,17855,17855,73,83,1029,66928,日本,0,1,3019,3019,https://www.bilibili.com/bangumi/play/ss3019
希曼的新冒险,全65话,,,1,5377,5377,101,304,267,112413,美国,0,1,3012,3012,https://www.bilibili.com/bangumi/play/ss3012
GA 艺术科美术设计班 OVA,全1话,,,1,102513,8246,331,227,428,40543,日本,0,1,3005,3005,https://www.bilibili.com/bangumi/play/ss3005
消防员山姆,全136话,,,1,5150,5150,405,1057,1137,528435,英国,0,1,3003,3003,https://www.bilibili.com/bangumi/play/ss3003
海豚便利店,全1话,,,1,2995,2995,161,208,224,27144,日本,0,1,2997,2997,https://www.bilibili.com/bangumi/play/ss2997
浜虎SD（迷你浜虎）,全10话,,,1,56412,56387,716,315,6305,504245,日本,0,1,2978,2978,https://www.bilibili.com/bangumi/play/ss2978
布雷斯塔警长,全65话,,,1,9565,9565,266,707,779,180327,美国,0,1,2947,2947,https://www.bilibili.com/bangumi/play/ss2947
妖魔,全2话,,,1,19426,19426,777,2112,2543,258464,日本,0,1,2946,2946,https://www.bilibili.com/bangumi/play/ss2946
Thunderbolt Fantasy 东离剑游纪 西幽玹歌,全1话,会员专享,,1,434757,401207,11602,4383,19810,567557,日本,0,1,29372,28224153,https://www.bilibili.com/bangumi/play/ss29372?theme=movie
水晶国传说,全3话,,,1,5242,5242,27,79,86,55196,日本,0,1,2937,2937,https://www.bilibili.com/bangumi/play/ss2937
心之国爱丽丝 剧场版,全1话,,,1,40254,40254,465,992,3961,423081,日本,0,1,2905,2905,https://www.bilibili.com/bangumi/play/ss2905?theme=movie
心之彼端2 OVA,全3话,,,1,162085,26206,1212,1124,12003,1067106,日本,0,1,2889,2889,https://www.bilibili.com/bangumi/play/ss2889
网球王子 BEST GAMES!!,全3话,会员专享,,1,822528,90477,4449,12681,12974,2428351,日本,0,1,28709,28222933,https://www.bilibili.com/bangumi/play/ss28709
浪漫追星社 特典,全8话,,,1,21260,2838,597,510,6440,175508,日本,0,1,2850,2850,https://www.bilibili.com/bangumi/play/ss2850
恋爱☆迁都 COI☆SENTO,全1话,,,1,11657,11657,166,141,705,55994,日本,0,1,2838,2838,https://www.bilibili.com/bangumi/play/ss2838
笨笨森林日志,全26话,,,1,7754,7754,205,243,1196,81914,日本,0,1,2829,2829,https://www.bilibili.com/bangumi/play/ss2829
暗黑之猫 Dark Cat,全1话,,,1,3152,3152,23,7,147,16386,日本,0,1,2828,2828,https://www.bilibili.com/bangumi/play/ss2828
昆虫小精灵,全3话,,,1,3079,3079,306,248,630,103531,其他,0,1,2806,2806,https://www.bilibili.com/bangumi/play/ss2806
无家可归的小孩,全26话,,,1,17316,17316,348,619,2703,235923,日本,0,1,2785,2785,https://www.bilibili.com/bangumi/play/ss2785
快盗天使双胞胎,全12话,,,1,22142,22142,1101,1657,1175,128218,日本,0,1,27792,28220970,https://www.bilibili.com/bangumi/play/ss27792
小双侠 新双侠机械大集合！玩具国大决战，骰子！,全1话,,,1,5724,1713,54,974,23,44892,日本,0,1,27747,28220881,https://www.bilibili.com/bangumi/play/ss27747
雨色可可 欢迎来到RAINY COLOR！,全12话,独家,,1,194284,70663,407,959,12489,1070449,日本,0,1,2763,2763,https://www.bilibili.com/bangumi/play/ss2763
银河四驱车,全52话,,,1,4505,4505,4261,1639,272,228649,日本,0,1,27500,28220583,https://www.bilibili.com/bangumi/play/ss27500
熊猫拍拍 运动篇,全11话,,,1,26219,8777,495,2924,71,144191,日本,0,1,27056,27815072,https://www.bilibili.com/bangumi/play/ss27056
熊猫拍拍 饮食篇,全7话,,,1,26219,8859,939,1071,114,177499,日本,0,1,27055,27808549,https://www.bilibili.com/bangumi/play/ss27055
熊猫拍拍 职业篇,全12话,,,1,26219,1370,2158,1658,312,542377,日本,0,1,27054,27796700,https://www.bilibili.com/bangumi/play/ss27054
熊猫拍拍 日常篇,全13话,,,1,26219,9267,1010,2700,83,135429,日本,0,1,27052,27786757,https://www.bilibili.com/bangumi/play/ss27052
野良耳,全12话,,,1,7394,5356,74,65,1866,103787,日本,0,1,2698,2698,https://www.bilibili.com/bangumi/play/ss2698
碧奇魂2,全3话,,,1,23246,11907,156,1233,392,180877,日本,0,1,26947,25586515,https://www.bilibili.com/bangumi/play/ss26947
室内鞋库库,全13话,,,1,9710,9710,1613,1522,407,206102,日本,0,1,26931,24802609,https://www.bilibili.com/bangumi/play/ss26931
Hello Kitty 苹果森林 第三季,全27话,,,1,88267,32586,2646,4032,272,702802,日本,0,1,26929,24780333,https://www.bilibili.com/bangumi/play/ss26929
船梨精摇摇摇日和,全130话,,,1,1982,1982,21126,144714,97,272054,日本,0,1,26885,24369576,https://www.bilibili.com/bangumi/play/ss26885
少年阿贝 GO!GO!小芝麻 第四季,全24话,,,1,46207,10173,1241,20241,448,576417,日本,0,1,26879,24104767,https://www.bilibili.com/bangumi/play/ss26879
忍空,全52话,,,1,2294,2294,5270,18214,705,92972,日本,0,1,26230,4314802,https://www.bilibili.com/bangumi/play/ss26230
怪侠佐罗利 第三季,全47话,,,1,4640,1188,1810,13015,315,58095,日本,0,1,26181,4313402,https://www.bilibili.com/bangumi/play/ss26181
怪侠佐罗利 第二季,全50话,,,1,4640,1281,2618,4632,635,83077,日本,0,1,26180,4313382,https://www.bilibili.com/bangumi/play/ss26180
怪侠佐罗利 第一季,全52话,,,1,4640,3542,4681,2496,1485,268196,日本,0,1,26179,4313362,https://www.bilibili.com/bangumi/play/ss26179
怪侠佐罗利 谜之宝物大作战,全1话,,,1,4640,1341,82,718,128,36038,日本,0,1,26144,4312422,https://www.bilibili.com/bangumi/play/ss26144?theme=movie
卡姆伊之剑,全1话,会员专享,,1,2698,2698,107,498,255,48464,日本,0,1,26136,4312222,https://www.bilibili.com/bangumi/play/ss26136
超级机器人大战原创世纪 OVA,全3话,,,1,57893,7210,270,1329,2464,251820,日本,0,1,26029,4309242,https://www.bilibili.com/bangumi/play/ss26029
索尼克X,全78话,,,1,48501,10023,2824,5749,12027,1780296,日本,0,1,26018,4308902,https://www.bilibili.com/bangumi/play/ss26018
Hello Kitty 苹果森林 第二季,全13话,,,1,88267,7487,590,533,134,118036,日本,0,1,25945,459305,https://www.bilibili.com/bangumi/play/ss25945
Hello Kitty 苹果森林 第一季,全13话,,,1,88267,16374,518,1325,650,290673,日本,0,1,25940,313265,https://www.bilibili.com/bangumi/play/ss25940
铃铛猫娘 圣诞特别篇,全1话,,,1,38003,4803,70,955,25,35694,日本,0,1,25852,141092,https://www.bilibili.com/bangumi/play/ss25852
百万偶像,全11话,独家,,1,42771,42771,446,922,19816,1233180,日本,0,1,2577,2577,https://www.bilibili.com/bangumi/play/ss2577
鲁邦shanshee,全10话,,,1,986821,20677,369,2252,1189,639220,日本,0,1,25581,132212,https://www.bilibili.com/bangumi/play/ss25581
爆TECH!爆丸 激撞,全39话,,,1,4369,1630,2169,731,350,141609,日本,0,1,25580,132172,https://www.bilibili.com/bangumi/play/ss25580
企鹅掌门人,全20话,,,1,1120,1120,964,11091,214,33377,日本,0,1,25579,132152,https://www.bilibili.com/bangumi/play/ss25579
流星机学生霸,全3话,,,1,1082,1082,206,576,282,27143,日本,0,1,25578,132132,https://www.bilibili.com/bangumi/play/ss25578
科学小飞侠 特番,全100话,,,1,276007,2745,3789,31188,43,88048,日本,0,1,25577,132092,https://www.bilibili.com/bangumi/play/ss25577
铃铛猫娘 新年特别篇,全2话,,,1,38003,2679,57,589,63,23470,日本,0,1,25576,132072,https://www.bilibili.com/bangumi/play/ss25576
铃铛猫娘 暑假特别篇,全4话,,,1,38003,3245,96,450,83,27123,日本,0,1,25575,132052,https://www.bilibili.com/bangumi/play/ss25575
少年桑塔的大冒险,全24话,,,1,3587,3587,1535,9926,195,54836,日本,0,1,25574,132032,https://www.bilibili.com/bangumi/play/ss25574
春之笛,全1话,,,1,1065,1065,124,685,167,21697,日本,0,1,25573,132012,https://www.bilibili.com/bangumi/play/ss25573
舞蹈精灵clinoppe,全18话,,,1,1696,1696,1537,3621,320,165372,日本,0,1,25572,131972,https://www.bilibili.com/bangumi/play/ss25572
Good Morning!!! DORONJO,全50话,,,1,5724,1099,1968,32937,30,61696,日本,0,1,25571,131952,https://www.bilibili.com/bangumi/play/ss25571
铃铛猫娘 夏季特别篇 2000,全4话,,,1,38003,4590,120,837,72,38845,日本,0,1,25570,131932,https://www.bilibili.com/bangumi/play/ss25570
决斗大师Victory V,全51话,,,1,3459,2118,2266,12794,147,159551,日本,0,1,25564,131792,https://www.bilibili.com/bangumi/play/ss25564
铃铛猫娘 赏花特别篇,全2话,,,1,38003,4661,98,603,59,35480,日本,0,1,25562,131712,https://www.bilibili.com/bangumi/play/ss25562
爆丸4 机械波涛,全46话,,,1,24924,7933,6282,1761,1215,539858,日本,0,1,25560,131672,https://www.bilibili.com/bangumi/play/ss25560
银河铁道物语II 永远的分歧点,全26话,,,1,24816,8324,220,926,373,130675,日本,0,1,25559,131652,https://www.bilibili.com/bangumi/play/ss25559
银河铁道物语 被遗忘时间的惑星,全4话,,,1,24816,6372,105,736,87,58359,日本,0,1,25557,131592,https://www.bilibili.com/bangumi/play/ss25557
贮金大冒险,全52话,,,1,5730,5730,8750,1087,2494,195672,日本,0,1,25556,131552,https://www.bilibili.com/bangumi/play/ss25556
超时空游侠,全39话,,,1,7544,7544,2600,2336,370,195044,日本,0,1,25531,130932,https://www.bilibili.com/bangumi/play/ss25531
碧奇魂,全26话,,,1,23246,16025,2022,2083,3902,230712,日本,0,1,25472,129332,https://www.bilibili.com/bangumi/play/ss25472
决斗大师 Victory,全52话,,,1,3459,2023,3469,6237,323,157813,日本,0,1,25442,128052,https://www.bilibili.com/bangumi/play/ss25442
机动战舰大和抚子 OVA,全1话,,,1,53814,6890,749,470,19753,465672,日本,0,1,2507,2507,https://www.bilibili.com/bangumi/play/ss2507
相聚一刻 完结篇,全1话,,,1,29320,9222,173,27,13,162481,日本,0,1,2506,2506,https://www.bilibili.com/bangumi/play/ss2506
橙路 再回到往日,全1话,,,1,55660,7696,2425,3008,36743,1275556,日本,0,1,2505,2505,https://www.bilibili.com/bangumi/play/ss2505?theme=movie
橙路 OVA,全8话,,,1,55660,7130,2425,3008,36743,1275556,日本,0,1,2504,2504,https://www.bilibili.com/bangumi/play/ss2504
新战神金刚：传奇的保护神 第六季,全7话,,,1,25713,4263,404,809,3582,201893,美国,0,1,25013,114832,https://www.bilibili.com/bangumi/play/ss25013
魔法阵都市 剧场版 上篇,全1话,,,1,25551,4113,510,1259,1867,343758,日本,0,1,2500,2500,https://www.bilibili.com/bangumi/play/ss2500?theme=movie
交给你了!奇迹猫团,全32话,,,1,1540,1540,4392,1215,271,152066,日本,0,1,24969,113432,https://www.bilibili.com/bangumi/play/ss24969
超能力魔美 星空的跳舞娃娃,全1话,,,1,7688,1753,429,558,13435,383532,日本,0,1,2495,2495,https://www.bilibili.com/bangumi/play/ss2495?theme=movie
甜甜私房猫 第四季 中配版,全25话,会员专享,,1,202439,20163,2968,20086,1618,7443151,日本,0,1,24949,112832,https://www.bilibili.com/bangumi/play/ss24949
失落的宇宙 黑历史,全2话,,,1,49863,7353,3017,2470,27403,1075763,日本,0,1,2492,2492,https://www.bilibili.com/bangumi/play/ss2492
街头霸王 OVA,全2话,,,1,54081,10534,469,986,3501,427441,日本,0,1,2488,2488,https://www.bilibili.com/bangumi/play/ss2488
宇宙骑士铁甲人,全26话,,,1,16050,16050,223,788,903,497443,日本,0,1,2478,2478,https://www.bilibili.com/bangumi/play/ss2478
钢铁杰克 剧场版,全1话,,,1,4515,1263,47,140,194,43754,日本,0,1,2476,2476,https://www.bilibili.com/bangumi/play/ss2476?theme=movie
钢铁杰克,全46话,,,1,4515,4193,73,333,220,105591,日本,0,1,2475,2475,https://www.bilibili.com/bangumi/play/ss2475
无敌龙卷风,全39话,,,1,2209,2209,45,142,106,63332,日本,0,1,2473,2473,https://www.bilibili.com/bangumi/play/ss2473
合身战队机器人MECHANDER,全35话,,,1,1573,1573,32,80,36,47278,日本,0,1,2468,2468,https://www.bilibili.com/bangumi/play/ss2468
超人战队BARATTACK,全31话,,,1,1479,1479,39,104,80,69141,日本,0,1,2465,2465,https://www.bilibili.com/bangumi/play/ss2465
宇宙魔神大剑豪,全26话,,,1,1678,1678,29,78,119,35388,日本,0,1,2461,2461,https://www.bilibili.com/bangumi/play/ss2461
告诉我魔法钟摆～莉露莉露妖精莉露～,全26话,,,1,40619,10232,547,3609,785,385192,日本,0,1,24579,127092,https://www.bilibili.com/bangumi/play/ss24579
再见了宇宙战舰大和号 爱的战士们,全1话,,,1,141420,10944,216,443,1070,162371,日本,0,1,2455,2455,https://www.bilibili.com/bangumi/play/ss2455?theme=movie
尼尔斯骑鹅旅行记,全52话,,,1,13818,13818,754,1862,5301,812789,日本,0,1,2447,2447,https://www.bilibili.com/bangumi/play/ss2447
重战机艾尔盖姆,全54话,,,1,12061,11667,420,749,4214,376822,日本,0,1,2443,2443,https://www.bilibili.com/bangumi/play/ss2443
心跳今夜,全34话,,,1,23236,23236,344,671,2318,248311,日本,0,1,2442,2442,https://www.bilibili.com/bangumi/play/ss2442
银河烈风,全39话,,,1,2387,2387,55,125,54,56121,日本,0,1,2441,2441,https://www.bilibili.com/bangumi/play/ss2441
太阳之牙达格拉姆,全75话,,,1,8579,8579,337,629,1985,193131,日本,0,1,2439,2439,https://www.bilibili.com/bangumi/play/ss2439
银河漂流VIFAM,全47话,,,1,3011,3011,63,111,168,77917,日本,0,1,2437,2437,https://www.bilibili.com/bangumi/play/ss2437
银河疾风,全43话,,,1,2888,2888,31,109,22,56207,日本,0,1,2434,2434,https://www.bilibili.com/bangumi/play/ss2434
闪电十一人 最强军团王牙来袭,全1话,,,1,68833,4219,243,931,1320,144046,日本,0,1,24334,95312,https://www.bilibili.com/bangumi/play/ss24334?theme=movie
闪电十一人GO 究极之绊 狮鹫兽,全1话,,,1,68833,4929,241,1066,1248,174274,日本,0,1,24329,95192,https://www.bilibili.com/bangumi/play/ss24329?theme=movie
机甲创世记,全25话,,,1,8890,7047,146,463,2251,213031,日本,0,1,2432,2432,https://www.bilibili.com/bangumi/play/ss2432
机甲界卡利安,全25话,,,1,3188,2783,157,246,819,157698,日本,0,1,2431,2431,https://www.bilibili.com/bangumi/play/ss2431
小小外星人,全50话,,,1,11125,11125,307,609,994,177997,日本,0,1,2430,2430,https://www.bilibili.com/bangumi/play/ss2430
超时空骑团,全23话,,,1,5544,5544,149,245,830,111284,日本,0,1,2429,2429,https://www.bilibili.com/bangumi/play/ss2429
棒球英豪 剧场版,全3话,,,1,116830,15417,470,705,4869,494767,日本,0,1,2426,2426,https://www.bilibili.com/bangumi/play/ss2426?theme=movie
搞怪拍档,全26话,,,1,7982,7982,235,461,740,85950,日本,0,1,2423,2423,https://www.bilibili.com/bangumi/play/ss2423
忍者战士飞影,全43话,,,1,8588,8588,108,344,951,213513,日本,0,1,2422,2422,https://www.bilibili.com/bangumi/play/ss2422
苍之流星SPT雷兹纳,全38话,,,1,5491,5120,98,199,828,96786,日本,0,1,2421,2421,https://www.bilibili.com/bangumi/play/ss2421
新战神金刚：传奇的保护神 第五季,全6话,,,1,25713,3860,364,541,2539,158059,美国,0,1,24050,85632,https://www.bilibili.com/bangumi/play/ss24050
铁拳小子,全20话,,,1,8141,8141,178,327,2765,209995,日本,0,1,2400,2400,https://www.bilibili.com/bangumi/play/ss2400
柔道少女,全26话,,,1,12804,12804,275,538,2940,242290,日本,0,1,2393,2393,https://www.bilibili.com/bangumi/play/ss2393
猫怪麦克,全14话,,,1,9291,9291,284,384,3143,144346,日本,0,1,2391,2391,https://www.bilibili.com/bangumi/play/ss2391
少年阿贝 GO!GO!小芝麻 第三季,全32话,,,1,46207,11861,1582,18679,836,473366,日本,0,1,23862,78652,https://www.bilibili.com/bangumi/play/ss23862
Thunderbolt Fantasy 东离剑游纪 生死一剑,全1话,独家,,1,434757,63223,11115,3632,35819,1295749,日本,0,1,23677,71992,https://www.bilibili.com/bangumi/play/ss23677
御宅族的錄影帶,全1话,,,1,6257,6257,130,131,871,62657,日本,0,1,2351,2351,https://www.bilibili.com/bangumi/play/ss2351
动画秘密花园,全39话,,,1,25544,25544,572,1450,5360,492286,日本,0,1,2344,2344,https://www.bilibili.com/bangumi/play/ss2344
魔神坛斗士 MESSAGE,全5话,,,1,95605,12525,380,1378,1612,449493,日本,0,1,23430,57732,https://www.bilibili.com/bangumi/play/ss23430
勇者传说,全46话,,,1,9433,9433,258,731,3705,552788,日本,0,1,2340,2340,https://www.bilibili.com/bangumi/play/ss2340
勇者特急,全47话,,,1,9680,9680,211,488,3175,359829,日本,0,1,2331,2331,https://www.bilibili.com/bangumi/play/ss2331
热血最强哥修罗,全50话,,,1,7581,7581,132,391,1627,353015,日本,0,1,2330,2330,https://www.bilibili.com/bangumi/play/ss2330
爱天使传说,全51话,,,1,25703,25703,431,891,11096,778755,日本,0,1,2323,2323,https://www.bilibili.com/bangumi/play/ss2323
黄金勇者,全48话,,,1,10642,10642,181,464,2016,368683,日本,0,1,2318,2318,https://www.bilibili.com/bangumi/play/ss2318
神秘的世界EL-HAZARD,全26话,,,1,21158,15027,331,474,3481,369551,日本,0,1,2313,2313,https://www.bilibili.com/bangumi/play/ss2313
YAT安心！宇宙旅行,全50话,,,1,3556,3556,100,152,450,117527,日本,0,1,2304,2304,https://www.bilibili.com/bangumi/play/ss2304
勇者指令 OVA,全1话,,,1,14227,2287,30,89,271,54139,日本,0,1,2302,2302,https://www.bilibili.com/bangumi/play/ss2302
勇者指令,全48话,,,1,14227,13778,272,579,4865,577354,日本,0,1,2301,2301,https://www.bilibili.com/bangumi/play/ss2301
天空之艾斯嘉科尼,全26话,,,1,20793,20793,318,620,7263,307534,日本,0,1,2300,2300,https://www.bilibili.com/bangumi/play/ss2300
VS骑士弹珠汽水&40炎,全26话,,,1,3369,3369,71,105,763,84943,日本,0,1,2298,2298,https://www.bilibili.com/bangumi/play/ss2298
奥运高手,全30话,,,1,5081,5081,186,293,2160,215282,日本,0,1,2294,2294,https://www.bilibili.com/bangumi/play/ss2294
NEXT战记EHRGEIZ,全12话,,,1,3751,3751,18,71,75,40541,日本,0,1,2284,2284,https://www.bilibili.com/bangumi/play/ss2284
灵异猎人,全12话,,,1,8581,8581,82,181,761,142619,日本,0,1,2280,2280,https://www.bilibili.com/bangumi/play/ss2280
魔术士奥芬 -Revenge-,全23话,,,1,17069,6006,499,511,7545,367540,日本,0,1,2269,2269,https://www.bilibili.com/bangumi/play/ss2269
星方武侠,全26话,,,1,10579,10579,156,184,1875,172682,日本,0,1,2267,2267,https://www.bilibili.com/bangumi/play/ss2267
弹珠人爆外传,全48话,,,1,23387,23387,590,1133,2479,544451,日本,0,1,2264,2264,https://www.bilibili.com/bangumi/play/ss2264
梦幻拉拉,全26话,,,1,11317,11317,288,448,3191,251961,日本,0,1,2260,2260,https://www.bilibili.com/bangumi/play/ss2260
婆娑罗,全13话,,,1,35881,35881,435,1135,6431,395001,日本,0,1,2258,2258,https://www.bilibili.com/bangumi/play/ss2258
青涩宝贝,全12话,,,1,15387,15387,209,370,793,166148,日本,0,1,2257,2257,https://www.bilibili.com/bangumi/play/ss2257
魔法阵都市,全26话,,,1,25551,23112,510,1259,1867,343758,日本,0,1,2255,2255,https://www.bilibili.com/bangumi/play/ss2255
南海奇皇,全48话,,,1,11862,11862,120,267,1140,199334,日本,0,1,2253,2253,https://www.bilibili.com/bangumi/play/ss2253
女棒甲子园,全26话,,,1,5595,5595,102,167,1652,154651,日本,0,1,2252,2252,https://www.bilibili.com/bangumi/play/ss2252
影技,全26话,,,1,10981,10981,157,270,1613,139302,日本,0,1,2250,2250,https://www.bilibili.com/bangumi/play/ss2250
饿沙罗鬼,全25话,,,1,21781,21781,272,420,2699,256246,日本,0,1,2247,2247,https://www.bilibili.com/bangumi/play/ss2247
波波罗古洛伊斯物语,全25话,,,1,4698,4698,72,91,362,45687,日本,0,1,2245,2245,https://www.bilibili.com/bangumi/play/ss2245
守护月天,全22话,,,1,22121,22121,461,638,2742,329111,日本,0,1,2244,2244,https://www.bilibili.com/bangumi/play/ss2244
快杰蒸汽侦探团,全26话,,,1,24202,24202,1581,2388,660,186783,日本,0,1,2243,2243,https://www.bilibili.com/bangumi/play/ss2243
伊甸少年,全26话,,,1,5327,5327,85,247,3,1331770,日本,0,1,2237,2237,https://www.bilibili.com/bangumi/play/ss2237
宇宙战舰山本洋子,全3话,,,1,23228,2870,57,106,204,60076,日本,0,1,2226,2226,https://www.bilibili.com/bangumi/play/ss2226
宇宙战舰山本洋子,全26话,,,1,23228,22457,3197,2027,1481,196232,日本,0,1,2225,2225,https://www.bilibili.com/bangumi/play/ss2225
火魅子传,全12话,,,1,14929,14929,141,259,1072,147480,日本,0,1,2223,2223,https://www.bilibili.com/bangumi/play/ss2223
微星小超人,全52话,,,1,6062,6062,210,478,973,219595,日本,0,1,2222,2222,https://www.bilibili.com/bangumi/play/ss2222
日本第一男人之魂,全16话,,,1,11116,11116,179,285,2058,240803,日本,0,1,2220,2220,https://www.bilibili.com/bangumi/play/ss2220
进化战记,全26话,,,1,15173,15173,261,496,2758,264490,日本,0,1,2216,2216,https://www.bilibili.com/bangumi/play/ss2216
A.D.特警,全12话,,,1,10769,10769,364,744,252,98460,日本,0,1,2213,2213,https://www.bilibili.com/bangumi/play/ss2213
地球防卫企业,全26话,,,1,7610,7610,257,361,5219,162926,日本,0,1,2207,2207,https://www.bilibili.com/bangumi/play/ss2207
格斗小霸王,全26话,,,1,3170,3170,28,46,342,81296,日本,0,1,2201,2201,https://www.bilibili.com/bangumi/play/ss2201
六翼天使之声,全12话,,,1,11078,11078,74,34,1966,18090,日本,0,1,2197,2197,https://www.bilibili.com/bangumi/play/ss2197
女神候补生,全12话,,,1,15957,15957,104,223,1468,273874,日本,0,1,2167,2167,https://www.bilibili.com/bangumi/play/ss2167
