title,episodes,mark,score,is_finish,follows,Follows,coins,likes,danmus,views(million),views,area,count,season_id,long_com,short_com,production,乙女,偶像,催泪,冒险,剧情,动作,动画,励志,历史,原创,喜剧,声控,奇幻,小说改,少儿,少女,恋爱,恐怖,惊悚,战斗,推理,搞笑,无,日常,时泪,智斗,机战,架空,校园,歌舞,治愈,泡面,游戏改,漫画改,热血,爱情,特摄,社团,神魔,科幻,穿越,美食,职场,萌系,萝莉,运动,音乐,魔法,year,month,day,season,其他
向阳素描×365 特别篇,2,免费,9.5,1,0.98 ,9832,978,586,13118,0.22,220311,日本,150,3822,0,33, SHAFT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2009,10,17,4,0
向阳素描×☆☆☆ 特别篇,2,免费,9.5,1,0.91 ,9123,892,538,12248,0.19,187785,日本,140,3821,0,29,SHAFT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2010,10,27,4,0
猫猫日本史,32,限时免费,9.5,1,2.43 ,24261,793,9457,804,0.33,327471,日本,124,38204,0,39,无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2016,4,6,2,1
向阳素描 特别篇,2,免费,9.5,1,1.22 ,12194,1297,1068,13966,0.31,313914,日本,167,3820,0,33,无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2007,10,18,4,0
教教我吧 北斋！,10,独家,9.5,1,13.75 ,137533,1357,9019,1432,0.42,418633,日本,366,38180,1,130,无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,3,6,1,1
图书馆战争 革命之翼,1,免费,9.5,1,3.76 ,37638,672,2341,1524,0.21,205290,日本,291,3805,3,85,Production I.G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,6,16,2,0
滑头鬼之孙 ～奴良组事始～,1,免费,9.5,1,14.90 ,148984,3857,6111,11915,1.94,1935958,日本,639,3798,0,145,Studio DEEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,3,4,1,0
女神异闻录3 剧场版 #3 Falling Down,1,会员专享,9.5,1,7.11 ,71117,7050,6470,39131,3.03,3034969,日本,338,3758,0,57,A1 Pictures,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2015,4,4,2,0
女神异闻录3 电影版 第二章：仲夏骑士之梦,1,会员专享,9.5,1,7.52 ,75238,7050,6470,39131,3.03,3034969,日本,361,3757,0,65,A1 Pictures,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2014,6,7,2,0
初音岛II S.S.,13,独家,9.5,1,12.06 ,120553,2604,4386,19008,1.07,1068689,日本,459,3745,7,148,ZEXCS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2008,4,5,2,1
小不点社长,15,独家,9.5,1,25.05 ,250524,9229,36104,4319,2.32,2320595,日本,2411,36389,5,844,project No.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,1,1,1,1
奇诺之旅 活着的目标 -life goes on.-,1,免费,9.5,1,5.15 ,51473,17521,22978,82207,6.11,6110246,日本,451,3583,0,77,无,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2005,2,19,1,0
奇诺之旅 疾病之国 -For You-,1,免费,9.5,1,6.34 ,63419,17521,22978,82207,6.11,6110246,日本,465,3582,1,97,无,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007,4,21,2,1
全金属狂潮 TSR OVA 战队长悠闲的一天,1,免费,9.5,1,4.87 ,48721,1050,162,35588,1.24,1242746,日本,436,3572,0,104,京都动画,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2006,5,26,2,1
Macross Plus OVA,4,免费,9.5,1,2.80 ,28013,885,1047,5635,0.35,350193,日本,256,3561,0,59,无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1994,8,25,3,1
幻想嘉年华 EX Season,1,免费,9.5,1,26.83 ,268327,10082,17737,41940,5.28,5279931,日本,1418,3552,1,212,无,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,11,26,4,0
FORTUNE ARTERIAL -赤之约束- OAD,1,免费,9.5,1,5.40 ,54025,7462,7301,81591,2.32,2319378,日本,394,3525,0,103,ZEXCS,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,2,26,1,0
我们大家的河合庄 SP,13,免费,9.5,1,6.94 ,69356,1624,1949,1275,1.4,1395846,日本,403,3505,1,116,无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,4,3,2,0
问题儿童都来自异世界？ OVA 温泉漫游记,1,免费,9.5,1,23.84 ,238398,12392,6293,70919,3.97,3972704,日本,1576,3490,2,340,diomedéa,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2013,7,21,3,1
小碧蓝幻想！,12,会员专享,9.5,1,11.33 ,113306,8975,58419,5347,3.18,3177268,日本,890,34714,0,182,"DMM.futureworks,W-toon Studio",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,10,8,4,1
无敌看板娘,12,免费,9.5,1,6.78 ,67755,1417,5097,4788,0.52,520751,日本,218,3406,0,99,无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2006,7,4,3,1
萌菌物语,11,免费,9.5,1,14.32 ,143226,3152,2653,35985,1.46,1455487,日本,549,3405,4,164,无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2007,10,11,4,0
怪盗基德1412（中配）,24,免费,9.5,1,11.90 ,119029,13682,53167,40034,9,9001734,日本,741,33394,0,175,A1 Pictures,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,10,4,4,1
ARGONAVIS from BanG Dream! 梦想协奏曲,13,会员专享,9.5,1,11.03 ,110347,7136,34977,21557,2.05,2049288,日本,1150,33032,11,372,三次元,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2020,4,11,2,1
攻壳机动队 SAC_2045,12,独家,9.5,1,74.14 ,741448,22039,59151,52260,6.24,6239353,日本,5006,32907,43,1302,Production I.G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2020,4,23,2,0
舞力四射,50,免费,9.5,1,0.91 ,9121,8185,4075,6823,0.3,299153,日本,111,3241,0,57,"BN Pictures,Sunrise",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2014,9,28,3,1
依巴拉度~时间篇,1,免费,9.5,1,7.02 ,70197,2399,2067,3609,0.39,386165,日本,258,3156,2,109,无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007,7,4,3,0
银河铁道之夜 2006,1,免费,9.5,1,4.18 ,41844,2078,2071,2384,0.3,295555,日本,303,3053,2,84,无,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2006,6,17,2,0
银河铁道之夜,1,免费,9.5,1,5.12 ,51197,1919,2488,5496,0.33,328435,日本,331,3041,7,95,无,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1985,7,13,3,1
英国恋物语艾玛 第二幕,12,免费,9.5,1,1.73 ,17285,1850,2024,33460,1.06,1059817,日本,163,2999,1,52,无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007,4,20,2,1
白色相簿 下半篇章,13,会员专享,9.5,1,17.61 ,176074,7216,11105,46987,2.07,2071228,日本,1753,2987,32,545,Seven Arcs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2009,10,2,4,1
格林童话剧场【中文】,47,免费,9.5,1,6.97 ,69680,3209,8413,33619,3.08,3081074,日本,304,2981,1,97,无,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1987,10,21,4,1
魔女的考验【中文】,51,免费,9.5,1,5.56 ,55639,1468,2680,38007,2.47,2468459,日本,226,2952,1,92,无,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2005,7,2,3,1
邻座的怪同学 OAD,1,免费,9.5,1,20.78 ,207829,14010,11966,22730,2.32,2321957,日本,1353,2857,1,312,无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,8,12,3,1
爱书的下克上：为了成为图书管理员不择手段！,15,会员专享,9.5,1,50.92 ,509165,56156,52431,173213,11.47,11471286,日本,11251,28546,53,3248,亚细亚堂,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2019,10,3,4,1
影鳄,13,独家,9.5,1,18.99 ,189868,7021,14395,88778,6.15,6150337,日本,727,2848,2,216,Tomovies,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,10,2,4,0
Fate/stay night [Unlimited Blade Works] 特典,1,免费,9.5,1,112.73 ,1127347,41036,33865,125683,13.8,13797143,日本,4914,2843,5,1003,无,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,10,7,4,0
家有穆珂,25,独家,9.5,1,9.75 ,97465,8412,2680,108551,3.28,3278014,日本,357,2794,2,141,动画工房,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2015,10,3,4,1
K MISSING KINGS,2,独家,9.5,1,55.71 ,557071,23636,22703,208878,9.75,9749638,日本,2315,2793,8,434,GoHands,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,7,12,3,1
骇客娃娃,13,免费,9.5,1,28.85 ,288472,10880,26381,86352,5.34,5335274,日本,1191,2721,4,457,Actas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2015,10,2,4,0
RobiHachi,12,独家,9.5,1,42.93 ,429340,22476,40046,63441,6.39,6392238,日本,3632,26917,13,1495,STUDIO COMET,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,4,8,2,1
穿越时空的少女,1,独家,9.5,1,74.80 ,748026,57295,59539,72986,4.58,4579973,日本,7928,2687,66,2289,无,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2006,7,15,3,1
植木的法则,51,会员专享,9.5,1,8.53 ,85302,2248,11060,4094,1.1,1104758,日本,504,2659,2,173,无,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2005,4,4,2,0
宇宙战舰提拉米斯II,17,独家,9.5,1,13.50 ,135026,15057,19786,20701,3.81,3812959,日本,1267,25806,5,412,GONZO,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,10,1,4,1
逆转裁判 第二季,23,会员专享,9.5,1,30.77 ,307748,34899,61183,134819,9.46,9462985,日本,3536,25740,40,1183,CloverWorks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,10,6,4,1
幸腹涂鸦,12,免费,9.5,1,30.73 ,307318,11883,18949,133417,5.9,5903901,日本,1425,2569,3,472,SHAFT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2015,1,8,1,1
彩虹小马 魔法公主特别篇,3,免费,9.5,1,8.77 ,87653,4974,26371,31439,6.63,6630350,美国,482,25653,2,126,无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2017,8,8,3,1
ANIMAYELL!,12,会员专享,9.5,1,45.47 ,454658,33496,45527,70856,4.95,4949292,日本,3537,25624,25,1498,动画工房,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,2018,10,8,4,1
哆啦A梦 大雄与日本诞生,1,免费,9.5,1,5.79 ,57921,3120,7551,25088,2.35,2348779,日本,371,2557,1,54,无,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1989,3,11,1,1
哆啦A梦 大雄与龙骑士,1,免费,9.5,1,4.35 ,43528,2032,4176,16932,1.03,1027186,日本,308,2555,1,56,无,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1987,3,14,1,1
哆啦A梦 大雄的恐龙,1,免费,9.5,1,6.62 ,66189,3926,7639,20563,2.27,2273473,日本,546,2549,2,105,无,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1980,3,15,1,1
剧场版 Free!-Timeless Medley,1,独家,9.5,1,14.06 ,140649,9744,15512,48061,1.52,1524076,日本,1191,25101,1,239,京都动画,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2017,4,22,2,1
橙路,48,免费,9.5,1,4.53 ,45310,2425,3008,36743,1.28,1275527,日本,448,2418,8,134,无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1987,4,6,2,1
索尼克音爆,52,免费,9.5,1,1.65 ,16474,3191,12999,24632,11.82,11821666,美国,192,24112,0,71,无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2015,11,14,4,0
琴之森,12,独家,9.5,1,21.53 ,215282,11164,13440,30582,4.07,4073256,日本,1482,23851,13,545,GAINAX,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2018,4,9,2,1
棒球大联盟 2,25,免费,9.5,1,6.25 ,62517,7323,20369,29389,3.67,3671715,日本,740,23821,10,283,XEBEC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2018,4,7,2,1
魔法骑士,49,免费,9.5,1,10.46 ,104616,3302,8598,44477,2.23,2226141,日本,385,2325,2,123,无,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1994,10,17,4,1
新机动战记高达W TV版,49,免费,9.5,1,17.46 ,174646,9652,24814,128199,6.66,6655934,日本,1402,2317,6,290,无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1995,4,8,2,1
近所物语,50,免费,9.5,1,5.77 ,57650,1103,1455,22089,0.91,908624,日本,190,2315,3,51,无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1995,9,10,3,1
十二生肖守护神,39,免费,9.5,1,3.67 ,36743,1479,2591,26620,1.27,1268241,日本,257,2311,3,82,无,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1995,4,7,2,0
大运动会,26,免费,9.5,1,1.30 ,13015,447,945,5945,0.35,346384,日本,145,2285,1,48,AIC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1997,10,3,4,0
四驱兄弟WGP（中文）,51,免费,9.5,1,7.33 ,73259,6292,15561,154692,9.85,9847295,日本,841,2272,2,198,XEBEC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1997,1,6,1,1
魔卡少女樱 香港之旅,1,免费,9.5,1,29.77 ,297673,13030,24474,65775,3.76,3758533,日本,2211,2270,6,488,无,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1999,8,21,3,1
未来卡 搭档对战,64,免费,9.5,1,2.42 ,24207,2318,5393,38477,2.97,2966108,日本,148,222,1,61,XEBEC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,1,4,1,1
打工小哥,13,独家,9.5,1,10.77 ,107675,4341,10494,8806,1.79,1785828,日本,1001,21749,3,472,Tomovies,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,1,5,1,1
银河冒险战记 the second stage,13,免费,9.5,1,1.05 ,10453,854,1204,9830,0.76,761579,日本,119,2162,0,45, GONZO,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2001,10,5,4,1
如果有○○就好了。,8,免费,9.5,1,16.77 ,167711,6872,3173,3994,6.56,6562631,日本,1441,21478,1,377,DMM.Futureworks,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,10,9,4,1
剧场版 笑傲昙天(外传) 「前篇」,1,独家,9.5,1,7.47 ,74671,2411,1811,5945,0.82,818866,日本,477,21326,2,168,WIT STUDIO,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,12,2,4,0
热带雨林的爆笑生活,26,免费,9.5,1,15.37 ,153742,6122,5197,88309,3.25,3249723,日本,1363,2091,18,397,无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2001,4,3,2,0
灰羽联盟,13,免费,9.5,1,8.31 ,83074,2030,1982,11307,0.55,548435,日本,507,2074,8,166,ZERO-G,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2002,10,9,4,1
盗贼王Jing,13,免费,9.5,1,1.28 ,12758,266,245,2897,0.16,160300,日本,110,2071,1,37,Studio DEEN,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2002,5,15,2,0
火球 幽默之章,3,免费,9.5,1,1.01 ,10064,629,814,410,0.19,193593,日本,196,20603,3,67,无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2017,10,6,4,1
全金属狂潮,24,免费,9.5,1,32.70 ,326955,10242,24534,81731,5.59,5588734,日本,1783,2015,6,398,无,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2002,1,8,1,1
最终流放,26,免费,9.5,1,12.08 ,120754,2798,5536,27297,0.86,858133,日本,852,2014,10,292,无,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2003,4,7,2,1
瓶诘妖精,13,免费,9.5,1,5.13 ,51342,1039,3552,3407,1.59,1586498,日本,256,2008,0,116,无,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2003,10,4,4,0
铳墓,26,免费,9.5,1,13.55 ,135542,3547,4111,26044,1.66,1660960,日本,785,1994,9,256,MADHOUSE,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2003,10,6,4,0
宇宙星路,26,免费,9.5,1,1.07 ,10689,433,368,4272,0.23,228873,日本,128,1985,0,41,XEBEC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2003,4,2,2,0
拜托了！双子星,13,会员专享,9.5,1,7.27 ,72706,2782,4894,21950,0.84,841203,日本,466,1971,4,156,无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2003,7,15,3,1
十兵卫 心形眼罩的秘密,13,免费,9.5,1,2.24 ,22448,438,753,6016,0.24,236573,日本,117,1946,0,41,无,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,4,5,2,0
